player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
sousou,Vicky,151,276,ARCR0ccNEVHhWjAPE0AB9IIPGFAh9oMPGGExip8YDKFAusQbDKGQC8kQDLHQzM0cDcAA,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAQE1EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,Dehya\\Kinich\\Thunder Manifestation,Chongyun\\Mirror Maiden\\Sayu,0,1,1\\1,,,,TRUE,FALSE,AS,11,1,1
Trion,weomi,159,168,F1ExNW0YF1EhhXwNF0DA1KQVCqBB9DMPE0Ax9lcTFbFxO6sYGqGxisEcHFEQzL0cE8AA,AEHgwyEOFPAQ70oPCRBx8VcPFTBx9JMPGUAw9rUPC2FQAr0bC6HQus8QDLHwDNQQDcAA,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,0,1,1\\1,,,,TRUE,FALSE,AS,12,1,1
696首,Quang:))),221,124,AEDg1CEcFDAQ70oOBPCg8ZcPFRBx9FcPGUAx9pMPC2FQArUbC6HQur0QDLHwDM8QDcAA,AFBxyV0MAJCw0X0NCBEwOo4PCUBx9DAPE2EBBjMQE2ExCFcQC4HwO78TDLFAisQQDLAA,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,Faruzan\\Mona\\Shenhe,1,0,1\\1,TRUE,,,,FALSE,AS,13,1,1
Kiramman,ぶぼまる,254,274,ASBw8zoPATCh9DMPE0ExAlcQGSExA5MTC7FgCbYQDJFgCtcQE7GBDDgQDcGwEPIRDwAA,AEHgwyEOFPAQ70oPBBCh8VcPFUBx9JMPGWAw9rUQCyFQur0bC6HQC88QDLHwDNQQDcAA,Fischl\\Hu Tao\\Maguu Kenki,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,1,0,1\\1,,,,TRUE,FALSE,AS,14,1,1
koji,S・Fが面白い！,184,294,A0BhyUAMAJBB0UQNFBBA2oYPCEBg9JcPE2AB9jAQE4ExCFcTFbFwO78YC6HwisQQDLAA,ApFS2hkOF7Gx81IQBkER9ZgQFFES9zQRFiJyBFgUGrIyPJQRDcJhDccRDdKhEcsSDgEB,Chongyun\\Mirror Maiden\\Sayu,Wriothesley\\Yelan\\Yoimiya,1,0,1\\1,,,,TRUE,FALSE,AS,15,1,1
ApexKiller,vamp1er,11,109,AJChyhYMG6DR1ioNEmCh2UcNFJBw2pcPCkBA9KQQEzExAzMQFYFxCFcTGbEwO8kQDLAA,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,Azhdaha\\Clorinde\\Xingqiu,Chongyun\\Mirror Maiden\\Sayu,0,1,1\\1,,,,TRUE,FALSE,AS,16,1,1
Eon!!!,AIR,42,6,AVAwxDkMEUBgyU8MBJHxWioPEkCg9JcPE1AB9jAPFWFxO4IYGKEgisEZDGERCzUQE7AA,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,Azhdaha\\Bennett\\Electro Hypostasis,Chongyun\\Mirror Maiden\\Sayu,1,0,1\\2,,,,TRUE,FALSE,AS,17,1,2
vamp1er,CatMoose,109,255,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,AxFQWiEPESCQ8pUPFECB9FcPFVBx9oIbGKEgusQQDKFAC8YQDLFgackWDJGQzNEcDcAA,Chongyun\\Mirror Maiden\\Sayu,Lyney\\Rhodeia of Loch\\Yae Miko,1,0,1\\2,,,,TRUE,FALSE,AS,18,1,2
uัnloิunาง,FLUR,293,237,EUCBxBYMHJBhycgNEmCh1ioTEoHgOJcPE0AB9DAPE2ExCFcQFYFwO78TDLEQisEYDKAA,AkAR5BkYGJGxiY4PGBDg8bkPCyCQ8sEPHDAh88IPDEBw9MkPDGCQ/NsbDqEwPuMTDuAA,Arlecchino\\Azhdaha\\Yelan,Chevreuse\\Lyney\\Yae Miko,0,1,1\\2,,,,TRUE,FALSE,AS,19,1,2
Ark,やまゆう,13,202,AXHBN0EYF2EAlJcZCUFwWZ0VCZHRWjAPE0AA9LMPGGFRA4UQDDFATMQUDcEQitEYE6AA,EZCA2RUNFrCw9FEPBUAQ9ZcPCVBx9jETE7ERO1cZGWExDJMQDMFgDcYQDNGgEMoRDQAA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,Wriothesley\\Yelan\\Yoimiya,0,1,1\\2,,,,TRUE,FALSE,AS,20,1,2
Kiramman,696首,254,221,ASBw8zoPATCh9DMPE0ExAlcQGSExA5MTC7FgCbYQDJFgCtcQE7GBDDgQDcGwEPIRDwAA,AEDg1CEcFDAQ70oOBPCg8ZcPFRBx9FcPGUAx9pMPC2FQArUbC6HQur0QDLHwDM8QDcAA,Fischl\\Hu Tao\\Maguu Kenki,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,0,1,1\\2,,,,TRUE,FALSE,AS,21,1,2
『Hɨkɑʀʊ』,Inzhagi,248,222,FnHAOCETA4AR8TMPEyAx8lcPFUBw9LQPC8BA/LYUC8FhTMIbHKEgutIQDaEhCzcQE7AA,EZBh0ccNERCR8ioPEiCg9JcPE0EBCDAQE4ExOzMTFbFxisEYHKEQusQbDKFAy8kcDLAA,Furina\\Nahida\\Yae Miko,Azhdaha\\Kinich\\Lyney,1,0,1\\2,,,,TRUE,FALSE,AS,22,1,2
S・Fが面白い！,ApexKiller,294,11,ApFS2hkOF7Gx81IQBkER9ZgQFFES9zQRFiJyBFgUGrIyPJQRDcJhDccRDdKhEcsSDgEB,AJChyhYMG6DR1ioNEmCh2UcNFJBw2pcPCkBA9KQQEzExAzMQFYFxCFcTGbEwO8kQDLAA,Wriothesley\\Yelan\\Yoimiya,Azhdaha\\Clorinde\\Xingqiu,1,0,1\\2,TRUE,,,,FALSE,AS,23,1,2
kritan,furu,75,256,EUGRNV0TEVCh2SINEpAh22AOFnAA54MOCIAw6JcPCUBx9DMQEwExAJMTGbEwC7QRCzAA,AJCx2RcVAaBA9FAPBUEAAoAQCSFxBTMQE1ExCFcTGLEhO4IQDJFgC8YQDMGQDMkQDeAA,Faruzan\\Lynette\\Lyney,Amber\\Layla\\Mona,1,0,1\\2,,,,TRUE,FALSE,AS,24,1,2
Batewomen,Quang:))),175,124,AFBwxScMEZCAyYMNCDAw3YoPCECg9I4PCGDg9pcQCVFxBjMQGWExO5MTC7HwC78RDDAA,AFBxyV0MAJCw0X0NCBEwOo4PCUBx9DAPE2EBBjMQE2ExCFcQC4HwO78TDLFAisQQDLAA,Shenhe\\Xiao\\Yelan,Faruzan\\Mona\\Shenhe,1,0,1\\2,,,,TRUE,FALSE,AS,25,1,2
weomi,Ninja,168,114,AEHgwyEOFPAQ70oPCRBx8VcPFTBx9JMPGUAw9rUPC2FQAr0bC6HQus8QDLHwDNQQDcAA,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,Chongyun\\Mirror Maiden\\Sayu,0,1,1\\2,,,,TRUE,FALSE,AS,26,1,2
sousou,ぶぼまる,151,274,ARCR0ccNEVHhWjAPE0AB9IIPGFAh9oMPGGExip8YDKFAusQbDKGQC8kQDLHQzM0cDcAA,AEHgwyEOFPAQ70oPBBCh8VcPFUBx9JMPGWAw9rUQCyFQur0bC6HQC88QDLHwDNQQDcAA,Dehya\\Kinich\\Thunder Manifestation,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,0,1,1\\2,,,,TRUE,FALSE,AS,27,1,2
Paroy,JatNad,118,64,AdHSvhgWF4HBxUoNGEFS2y0PExHC4kkPFSGC44IQGUES9bgQHNJyXLkXDIJhErcSDBEB,APBQ4CEOFAAQ75cOFfBx8VcPGRAx85MPC0BQ9LUPC2DQ9r0bDaFAutQQHLEwDN8QDcAA,Furina\\Layla\\Sangonomiya Kokomi,Cryo Hypostasis\\Kamisato Ayaka\\Yae Miko,0,1,1\\2,,,,TRUE,FALSE,AS,28,1,2
フウライ,koji,211,184,FZDB0ZgNERBR1WoVCaAR9DAPE1AB9kgPFGGBW4EWGIEQCsQQDLFAD8YQDPFgackWDJAA,A0BhyUAMAJBB0UQNFBBA2oYPCEBg9JcPE2AB9jAQE4ExCFcTFbFwO78YC6HwisQQDLAA,Kuki Shinobu\\La Signora\\Xianyun,Chongyun\\Mirror Maiden\\Sayu,1,0,1\\2,,,,TRUE,FALSE,AS,29,1,2
Ianradtan,Nukleer,59,178,AEBAyQsMFJAB0UQNFBBA2oYPCCBg9pcQCVFxBTAQE4EBCDMTE7EwO78YC6HwisQQDLAA,G0AQ2yEOFBDx4rcOGyBx9LgPG0GATMkUDMGQitEYDaERrjcaE+FxaYYWGJFhxZQcGVAA,Chongyun\\Mona\\Sayu,Neuvillette\\Sigewinne\\Yae Miko,1,0,1\\2,,,,TRUE,FALSE,AS,30,1,2
Vicky,尔里西里|Akira,276,8,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAQE1EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,EeCR43EOGDCx5CIOF0Ch9HoPCEAw9ZcPCWBx9jMTE7ExO1cYFaFwirQQDbGQC9kRDTAA,Chongyun\\Mirror Maiden\\Sayu,Chevreuse\\Consecrated Scorpion\\Lyney,0,1,1\\2,,,,TRUE,FALSE,AS,31,1,2
S・Fが面白い！,Kiramman,294,254,ApFS2hkOF7Gx81IQBkER9ZgQFFES9zQRFiJyBFgUGrIyPJQRDcJhDccRDdKhEcsSDgEB,ASBw8zoPATCh9DMPE0ExAlcQGSExA5MTC7FgCbYQDJFgCtcQE7GBDDgQDcGwEPIRDwAA,Wriothesley\\Yelan\\Yoimiya,Fischl\\Hu Tao\\Maguu Kenki,1,0,1\\3,,,,TRUE,FALSE,AS,32,1,3
furu,uัnloิunาง,256,293,AJCx2RcVAaBA9FAPBUEAAoAQCSFxBTMQE1ExCFcTGLEhO4IQDJFgC8YQDMGQDMkQDeAA,EUCBxBYMHJBhycgNEmCh1ioTEoHgOJcPE0AB9DAPE2ExCFcQFYFwO78TDLEQisEYDKAA,Amber\\Layla\\Mona,Arlecchino\\Azhdaha\\Yelan,0,1,1\\3,,,,TRUE,FALSE,AS,33,1,3
尔里西里|Akira,JatNad,8,64,EeCR43EOGDCx5CIOF0Ch9HoPCEAw9ZcPCWBx9jMTE7ExO1cYFaFwirQQDbGQC9kRDTAA,APBQ4CEOFAAQ75cOFfBx8VcPGRAx85MPC0BQ9LUPC2DQ9r0bDaFAutQQHLEwDN8QDcAA,Chevreuse\\Consecrated Scorpion\\Lyney,Cryo Hypostasis\\Kamisato Ayaka\\Yae Miko,1,0,1\\3,,,,TRUE,FALSE,AS,34,1,3
ぶぼまる,kritan,274,75,AEHgwyEOFPAQ70oPBBCh8VcPFUBx9JMPGWAw9rUQCyFQur0bC6HQC88QDLHwDNQQDcAA,EUGRNV0TEVCh2SINEpAh22AOFnAA54MOCIAw6JcPCUBx9DMQEwExAJMTGbEwC7QRCzAA,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,Faruzan\\Lynette\\Lyney,1,0,1\\3,,,,TRUE,FALSE,AS,35,1,3
Paroy,weomi,118,168,AdHSvhgWF4HBxUoNGEFS2y0PExHC4kkPFSGC44IQGUES9bgQHNJyXLkXDIJhErcSDBEB,AEHgwyEOFPAQ70oPCRBx8VcPFTBx9JMPGUAw9rUPC2FQAr0bC6HQus8QDLHwDNQQDcAA,Furina\\Layla\\Sangonomiya Kokomi,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,1,0,1\\3,,,,TRUE,FALSE,AS,36,1,3
vamp1er,696首,109,221,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,AEDg1CEcFDAQ70oOBPCg8ZcPFRBx9FcPGUAx9pMPC2FQArUbC6HQur0QDLHwDM8QDcAA,Chongyun\\Mirror Maiden\\Sayu,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,0,1,1\\3,,,,TRUE,FALSE,AS,37,1,3
Quang:))),ApexKiller,124,11,AFBxyV0MAJCw0X0NCBEwOo4PCUBx9DAPE2EBBjMQE2ExCFcQC4HwO78TDLFAisQQDLAA,AJChyhYMG6DR1ioNEmCh2UcNFJBw2pcPCkBA9KQQEzExAzMQFYFxCFcTGbEwO8kQDLAA,Faruzan\\Mona\\Shenhe,Azhdaha\\Clorinde\\Xingqiu,1,0,1\\3,TRUE,,,,FALSE,AS,38,1,3
Ark,Ianradtan,13,59,AXHBN0EYF2EAlJcZCUFwWZ0VCZHRWjAPE0AA9LMPGGFRA4UQDDFATMQUDcEQitEYE6AA,AEBAyQsMFJAB0UQNFBBA2oYPCCBg9pcQCVFxBTAQE4EBCDMTE7EwO78YC6HwisQQDLAA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,Chongyun\\Mona\\Sayu,1,0,1\\3,,,,TRUE,FALSE,AS,39,1,3
koji,CatMoose,184,255,A0BhyUAMAJBB0UQNFBBA2oYPCEBg9JcPE2AB9jAQE4ExCFcTFbFwO78YC6HwisQQDLAA,AxFQWiEPESCQ8pUPFECB9FcPFVBx9oIbGKEgusQQDKFAC8YQDLFgackWDJGQzNEcDcAA,Chongyun\\Mirror Maiden\\Sayu,Lyney\\Rhodeia of Loch\\Yae Miko,1,0,1\\3,,,,TRUE,FALSE,AS,40,1,3
FLUR,『Hɨkɑʀʊ』,237,248,AkAR5BkYGJGxiY4PGBDg8bkPCyCQ8sEPHDAh88IPDEBw9MkPDGCQ/NsbDqEwPuMTDuAA,FnHAOCETA4AR8TMPEyAx8lcPFUBw9LQPC8BA/LYUC8FhTMIbHKEgutIQDaEhCzcQE7AA,Chevreuse\\Lyney\\Yae Miko,Furina\\Nahida\\Yae Miko,0,1,1\\3,,,,TRUE,FALSE,AS,41,1,3
やまゆう,フウライ,202,211,EZCA2RUNFrCw9FEPBUAQ9ZcPCVBx9jETE7ERO1cZGWExDJMQDMFgDcYQDNGgEMoRDQAA,FZDB0ZgNERBR1WoVCaAR9DAPE1AB9kgPFGGBW4EWGIEQCsQQDLFAD8YQDPFgackWDJAA,Wriothesley\\Yelan\\Yoimiya,Kuki Shinobu\\La Signora\\Xianyun,0,1,1\\3,,,,TRUE,FALSE,AS,42,1,3
Ninja,Eon!!!,114,42,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,AVAwxDkMEUBgyU8MBJHxWioPEkCg9JcPE1AB9jAPFWFxO4IYGKEgisEZDGERCzUQE7AA,Chongyun\\Mirror Maiden\\Sayu,Azhdaha\\Bennett\\Electro Hypostasis,1,0,1\\3,,,,TRUE,FALSE,AS,43,1,3
AIR,Batewomen,6,175,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,AFBwxScMEZCAyYMNCDAw3YoPCECg9I4PCGDg9pcQCVFxBjMQGWExO5MTC7HwC78RDDAA,Chongyun\\Mirror Maiden\\Sayu,Shenhe\\Xiao\\Yelan,1,0,1\\3,,,,TRUE,FALSE,AS,44,1,3
Quang:))),BYE,124,,AFBxyV0MAJCw0X0NCBEwOo4PCUBx9DAPE2EBBjMQE2ExCFcQC4HwO78TDLFAisQQDLAA,,Faruzan\\Mona\\Shenhe,,1,,1\\4,,TRUE,,,FALSE,AS,45,1,4
Ianradtan,weomi,59,168,AEBAyQsMFJAB0UQNFBBA2oYPCCBg9pcQCVFxBTAQE4EBCDMTE7EwO78YC6HwisQQDLAA,AEHgwyEOFPAQ70oPCRBx8VcPFTBx9JMPGUAw9rUPC2FQAr0bC6HQus8QDLHwDNQQDcAA,Chongyun\\Mona\\Sayu,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,0,1,1\\4,,,,TRUE,FALSE,AS,46,1,4
696首,フウライ,221,211,AEDg1CEcFDAQ70oOBPCg8ZcPFRBx9FcPGUAx9pMPC2FQArUbC6HQur0QDLHwDM8QDcAA,FZDB0ZgNERBR1WoVCaAR9DAPE1AB9kgPFGGBW4EWGIEQCsQQDLFAD8YQDPFgackWDJAA,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,Kuki Shinobu\\La Signora\\Xianyun,1,0,1\\4,,,,TRUE,FALSE,AS,47,1,4
AIR,Ark,6,13,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,AXHBN0EYF2EAlJcZCUFwWZ0VCZHRWjAPE0AA9LMPGGFRA4UQDDFATMQUDcEQitEYE6AA,Chongyun\\Mirror Maiden\\Sayu,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,1,0,1\\4,,,,TRUE,FALSE,AS,48,1,4
vamp1er,koji,109,184,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,A0BhyUAMAJBB0UQNFBBA2oYPCEBg9JcPE2AB9jAQE4ExCFcTFbFwO78YC6HwisQQDLAA,Chongyun\\Mirror Maiden\\Sayu,Chongyun\\Mirror Maiden\\Sayu,0,1,1\\4,,,,TRUE,TRUE,AS,49,1,4
Paroy,uัnloิunาง,118,293,AdHSvhgWF4HBxUoNGEFS2y0PExHC4kkPFSGC44IQGUES9bgQHNJyXLkXDIJhErcSDBEB,EUCBxBYMHJBhycgNEmCh1ioTEoHgOJcPE0AB9DAPE2ExCFcQFYFwO78TDLEQisEYDKAA,Furina\\Layla\\Sangonomiya Kokomi,Arlecchino\\Azhdaha\\Yelan,1,0,1\\4,,,,TRUE,FALSE,AS,50,1,4
Eon!!!,やまゆう,42,202,AVAwxDkMEUBgyU8MBJHxWioPEkCg9JcPE1AB9jAPFWFxO4IYGKEgisEZDGERCzUQE7AA,EZCA2RUNFrCw9FEPBUAQ9ZcPCVBx9jETE7ERO1cZGWExDJMQDMFgDcYQDNGgEMoRDQAA,Azhdaha\\Bennett\\Electro Hypostasis,Wriothesley\\Yelan\\Yoimiya,1,0,1\\4,,,,TRUE,FALSE,AS,51,1,4
JatNad,ぶぼまる,64,274,APBQ4CEOFAAQ75cOFfBx8VcPGRAx85MPC0BQ9LUPC2DQ9r0bDaFAutQQHLEwDN8QDcAA,AEHgwyEOFPAQ70oPBBCh8VcPFUBx9JMPGWAw9rUQCyFQur0bC6HQC88QDLHwDNQQDcAA,Cryo Hypostasis\\Kamisato Ayaka\\Yae Miko,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,1,0,1\\4,,,,TRUE,FALSE,AS,52,1,4
『Hɨkɑʀʊ』,S・Fが面白い！,248,294,FnHAOCETA4AR8TMPEyAx8lcPFUBw9LQPC8BA/LYUC8FhTMIbHKEgutIQDaEhCzcQE7AA,ApFS2hkOF7Gx81IQBkER9ZgQFFES9zQRFiJyBFgUGrIyPJQRDcJhDccRDdKhEcsSDgEB,Furina\\Nahida\\Yae Miko,Wriothesley\\Yelan\\Yoimiya,0,1,1\\4,,,,TRUE,FALSE,AS,53,1,4
尔里西里|Akira,Ninja,8,114,EeCR43EOGDCx5CIOF0Ch9HoPCEAw9ZcPCWBx9jMTE7ExO1cYFaFwirQQDbGQC9kRDTAA,A5BhyUANABBB0UQNCKBg9IYPCUBx9jAPE2EBCDMQFYFxO1cTC7HwTL8YDKFAisQQDLAA,Chevreuse\\Consecrated Scorpion\\Lyney,Chongyun\\Mirror Maiden\\Sayu,1,0,1\\4,,,,TRUE,FALSE,AS,54,1,4
CatMoose,FLUR,255,237,AxFQWiEPESCQ8pUPFECB9FcPFVBx9oIbGKEgusQQDKFAC8YQDLFgackWDJGQzNEcDcAA,AkAR5BkYGJGxiY4PGBDg8bkPCyCQ8sEPHDAh88IPDEBw9MkPDGCQ/NsbDqEwPuMTDuAA,Lyney\\Rhodeia of Loch\\Yae Miko,Chevreuse\\Lyney\\Yae Miko,0,1,1\\4,,,,TRUE,FALSE,AS,55,1,4
uัnloิunาง,BYE,293,,EUCBxBYMHJBhycgNEmCh1ioTEoHgOJcPE0AB9DAPE2ExCFcQFYFwO78TDLEQisEYDKAA,,Arlecchino\\Azhdaha\\Yelan,,1,,1\\5,,TRUE,,,FALSE,AS,56,1,5
Ark,『Hɨkɑʀʊ』,13,248,AXHBN0EYF2EAlJcZCUFwWZ0VCZHRWjAPE0AA9LMPGGFRA4UQDDFATMQUDcEQitEYE6AA,FnHAOCETA4AR8TMPEyAx8lcPFUBw9LQPC8BA/LYUC8FhTMIbHKEgutIQDaEhCzcQE7AA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,Furina\\Nahida\\Yae Miko,1,0,1\\5,,,,TRUE,FALSE,AS,57,1,5
Eon!!!,koji,42,184,AVAwxDkMEUBgyU8MBJHxWioPEkCg9JcPE1AB9jAPFWFxO4IYGKEgisEZDGERCzUQE7AA,A0BhyUAMAJBB0UQNFBBA2oYPCEBg9JcPE2AB9jAQE4ExCFcTFbFwO78YC6HwisQQDLAA,Azhdaha\\Bennett\\Electro Hypostasis,Chongyun\\Mirror Maiden\\Sayu,0,1,1\\5,,,,TRUE,FALSE,AS,58,1,5
Paroy,フウライ,118,211,AdHSvhgWF4HBxUoNGEFS2y0PExHC4kkPFSGC44IQGUES9bgQHNJyXLkXDIJhErcSDBEB,FZDB0ZgNERBR1WoVCaAR9DAPE1AB9kgPFGGBW4EWGIEQCsQQDLFAD8YQDPFgackWDJAA,Furina\\Layla\\Sangonomiya Kokomi,Kuki Shinobu\\La Signora\\Xianyun,1,0,1\\5,,,,TRUE,FALSE,AS,59,1,5
尔里西里|Akira,696首,8,221,EeCR43EOGDCx5CIOF0Ch9HoPCEAw9ZcPCWBx9jMTE7ExO1cYFaFwirQQDbGQC9kRDTAA,AEDg1CEcFDAQ70oOBPCg8ZcPFRBx9FcPGUAx9pMPC2FQArUbC6HQur0QDLHwDM8QDcAA,Chevreuse\\Consecrated Scorpion\\Lyney,Cryo Hypostasis\\Kamisato Ayato\\Yae Miko,1,0,1\\5,,,,TRUE,FALSE,AS,60,1,5
JatNad,S・Fが面白い！,64,294,APBQ4CEOFAAQ75cOFfBx8VcPGRAx85MPC0BQ9LUPC2DQ9r0bDaFAutQQHLEwDN8QDcAA,ApFS2hkOF7Gx81IQBkER9ZgQFFES9zQRFiJyBFgUGrIyPJQRDcJhDccRDdKhEcsSDgEB,Cryo Hypostasis\\Kamisato Ayaka\\Yae Miko,Wriothesley\\Yelan\\Yoimiya,1,0,1\\5,,,,TRUE,FALSE,AS,61,1,5
