player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
Cube.,Kerching,5,209,AJCx6bIOGKDB6o8PG0BQ9JcPCVBw9aQPCmFBO1cTFbJxBjYgE2Fh1IUdGEFQ3N4dDsAA,FWDCxgoMAJDQyUkNIBDS0Q0eF3DR9n0PE5AB+UgWFIGBaYEWG5Fx1LcdDEFA3MQdDMAA,Golden Wolflord\\Mona\\Navia,Ifa\\Kuki Shinobu\\Sangonomiya Kokomi,0,1,1\\2,,,,TRUE,FALSE,AS,14,1,2
Kaizen,Linux,69,85,ANBy0QoNHhDR3fAOIHDS5w0OCYBx6FcPFUBx9bcPIGECOwATDLGQ1MkdDEHA3M0dDMAA,AkDR1PoNAuCx6f0OBpCQ7WkOCdBw8pcPEyERCDETGbExO5McC0HgxL4QE8FhDDYdDUAA,Ifa\\Shenhe\\Shikanoin Heizou,Albedo\\Iansan\\Noelle,1,0,1\\2,TRUE,,,,FALSE,AS,15,1,2
Miyano311,Ryssa,103,133,AxAy4QsOASAA4kwPBBDA8ZcTE7ExOzMYFaFxulcbFqJABr0gC2HQ1MkdDEGQ3NsdDsAA,HUHiOwsUHMHRTOEYHqEQipcbE6ExurkdG7KQA8ggDDKABMkgDEKQBtkgHmFw3PQdD8AA,Baizhu\\Hydro Tulpa\\Nilou,Hydro Tulpa\\Kachina\\Mavuika,0,1,1\\2,,,,TRUE,FALSE,AS,16,1,2
Ianradtan,Trion,59,159,H/HR8DsQAhHx8n4QCkFx9aURCzJBBMoZDaKSi0scFaKhu94hDzNxBeghD0OBB+khD2EB,H5Chyd0NFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hwir8dDEFA3MQdDMAA,Kujou Sara\\Maguu Kenki\\Shikanoin Heizou,Citlali\\Iansan\\Sayu,0,1,1\\2,,,,TRUE,FALSE,AS,17,1,2
尔里西里|Akira,SOMU,8,267,A3Iz6AwQBCGh85gQCkFy9TQQFGIyTaAVFMNRBMohDTORB8shDWKiDDgdFMJyzWgeF8EB,ApDB6t0OGqBA9mgYGqFxilcbFaFwurQdDDIQA8EgE2FhzDYcDMFg1MYdDEGQ3N4dDsAA,Dori\\Hydro Tulpa\\Maguu Kenki,Chiori\\Citlali\\Zhongli,1,0,1\\2,,,,TRUE,FALSE,AS,18,1,2
Ferry,sousou,343,151,H6Cg3igPARBx8f0PBoBB+GMPFpAx+TQQEyFCAhAhITIAE70dC0HS1BIdIcEg3MohDEAA,FJDi0QkNGRCC1QwNGaCw9HwPB0DA9ZcPE2EBCDATFbFxO1cQGaEw1L8dDEFA3MQdDMAA,Hu Tao\\Iansan\\Kaedehara Kazuha,Charlotte\\Varesa\\Xianyun,1,0,1\\2,,,,TRUE,FALSE,AS,19,1,2
Crayon,JatNad,363,64,E0DwyR0aFTDx42IOFjAg5JcOCUBw9JwPCUHAW50VCbHQirQYC6HQlr0ZDGEwC8QQDLAA,HZDRyfoNFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hw1L8dDEFA3MQdDMAA,Cyno\\Emperor of Fire and Iron\\Thoma,Citlali\\Iansan\\Sayu,0,1,1\\2,,,,TRUE,FALSE,AS,20,1,2
Linux,BYE,85,,AkDR1PoNAuCx6f0OBpCQ7WkOCdBw8pcPEyERCDETGbExO5McC0HgxL4QE8FhDDYdDUAA,,Albedo\\Iansan\\Noelle,,0,,1\\3,TRUE,TRUE,,,FALSE,AS,21,1,3
Kaizen,JatNad,69,64,ANBy0QoNHhDR3fAOIHDS5w0OCYBx6FcPFUBx9bcPIGECOwATDLGQ1MkdDEHA3M0dDMAA,HZDRyfoNFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hw1L8dDEFA3MQdDMAA,Ifa\\Shenhe\\Shikanoin Heizou,Citlali\\Iansan\\Sayu,1,0,1\\3,,,,TRUE,FALSE,AS,22,1,3
やまゆう,Cube.,202,5,AUFBO80UHcHhTOEYHqEQipcbE6ExurkdG7KQA8ggDDKABMkgDEKRBucgHmGQ3PQdD8AA,AJCx6bIOGKDB6o8PG0BQ9JcPCVBw9aQPCmFBO1cTFbJxBjYgE2Fh1IUdGEFQ3N4dDsAA,Amber\\Kachina\\Mavuika,Golden Wolflord\\Mona\\Navia,0,1,1\\3,,,,TRUE,FALSE,AS,23,1,3
Trion,VPNilou,159,290,H5Chyd0NFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hwir8dDEFA3MQdDMAA,A5JD9s8RH0PjTuMWIMMSjJkaHaOTvLsdDqSCBcoiDjSSBssiIERyCOUiEGMz3usfIMIC,Citlali\\Iansan\\Sayu,Amber\\Kachina\\Mavuika,0,1,1\\3,,,,TRUE,FALSE,AS,24,1,3
Ryssa,Crayon,133,363,HUHiOwsUHMHRTOEYHqEQipcbE6ExurkdG7KQA8ggDDKABMkgDEKQBtkgHmFw3PQdD8AA,E0DwyR0aFTDx42IOFjAg5JcOCUBw9JwPCUHAW50VCbHQirQYC6HQlr0ZDGEwC8QQDLAA,Hydro Tulpa\\Kachina\\Mavuika,Cyno\\Emperor of Fire and Iron\\Thoma,1,0,1\\3,,,,TRUE,FALSE,AS,25,1,3
尔里西里|Akira,ersihfrans,8,45,A3Iz6AwQBCGh85gQCkFy9TQQFGIyTaAVFMNRBMohDTORB8shDWKiDDgdFMJyzWgeF8EB,AGDxyd0MFZDx0GINFhAg0Z0PCWDR9jAeE6EB6lcRFTFwPr8TC+Hw1MQdDEFA3MYdDMAA,Dori\\Hydro Tulpa\\Maguu Kenki,Candace\\Citlali\\Emperor of Fire and Iron,1,0,1\\3,,,,TRUE,FALSE,AS,26,1,3
DarkShrine,Kanon,28,297,HpHi9c4QAkJCTeIVH8IRi5gZGqLyu7ocHKORBMohDTORBdghDkNyB+ghD2Ix3eQeH8EB,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,Amber\\Kachina\\Mavuika,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,1,0,1\\3,,,,TRUE,FALSE,AS,27,1,3
Kerching,Ianradtan,209,59,FWDCxgoMAJDQyUkNIBDS0Q0eF3DR9n0PE5AB+UgWFIGBaYEWG5Fx1LcdDEFA3MQdDMAA,H/HR8DsQAhHx8n4QCkFx9aURCzJBBMoZDaKSi0scFaKhu94hDzNxBeghD0OBB+khD2EB,Ifa\\Kuki Shinobu\\Sangonomiya Kokomi,Kujou Sara\\Maguu Kenki\\Shikanoin Heizou,1,0,1\\3,,,,TRUE,FALSE,AS,28,1,3
Buer,Ferry,349,343,H4HR8jYQBBGh9ZgRCzJBBKUZDaKBi8kcDaKRu8ohDTPiBUshFUOhB+ghD2Jx1ekeD0EB,H6Cg3igPARBx8f0PBoBB+GMPFpAx+TQQEyFCAhAhITIAE70dC0HS1BIdIcEg3MohDEAA,Maguu Kenki\\Rhodeia of Loch\\Shikanoin Heizou,Hu Tao\\Iansan\\Kaedehara Kazuha,1,0,1\\3,,,,TRUE,FALSE,AS,29,1,3
Ianradtan,BYE,59,,H/HR8DsQAhHx8n4QCkFx9aURCzJBBMoZDaKSi0scFaKhu94hDzNxBeghD0OBB+khD2EB,,Kujou Sara\\Maguu Kenki\\Shikanoin Heizou,,1,,1\\4,,TRUE,,,FALSE,AS,30,1,4
Kanon,Cube.,297,5,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,AJCx6bIOGKDB6o8PG0BQ9JcPCVBw9aQPCmFBO1cTFbJxBjYgE2Fh1IUdGEFQ3N4dDsAA,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,Golden Wolflord\\Mona\\Navia,0,1,1\\4,,,,TRUE,FALSE,AS,31,1,4
Buer,Ryssa,349,133,H4HR8jYQBBGh9ZgRCzJBBKUZDaKBi8kcDaKRu8ohDTPiBUshFUOhB+ghD2Jx1ekeD0EB,HUHiOwsUHMHRTOEYHqEQipcbE6ExurkdG7KQA8ggDDKABMkgDEKQBtkgHmFw3PQdD8AA,Maguu Kenki\\Rhodeia of Loch\\Shikanoin Heizou,Hydro Tulpa\\Kachina\\Mavuika,0,1,1\\4,,,,TRUE,FALSE,AS,32,1,4
VPNilou,Kaizen,290,69,A5JD9s8RH0PjTuMWIMMSjJkaHaOTvLsdDqSCBcoiDjSSBssiIERyCOUiEGMz3usfIMIC,ANBy0QoNHhDR3fAOIHDS5w0OCYBx6FcPFUBx9bcPIGECOwATDLGQ1MkdDEHA3M0dDMAA,Amber\\Kachina\\Mavuika,Ifa\\Shenhe\\Shikanoin Heizou,1,0,1\\4,,,,TRUE,FALSE,AS,33,1,4
Linux,JatNad,85,64,AkDR1PoNAuCx6f0OBpCQ7WkOCdBw8pcPEyERCDETGbExO5McC0HgxL4QE8FhDDYdDUAA,HZDRyfoNFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hw1L8dDEFA3MQdDMAA,Albedo\\Iansan\\Noelle,Citlali\\Iansan\\Sayu,0,1,1\\4,TRUE,,,,FALSE,AS,34,1,4
Kerching,DarkShrine,209,28,FWDCxgoMAJDQyUkNIBDS0Q0eF3DR9n0PE5AB+UgWFIGBaYEWG5Fx1LcdDEFA3MQdDMAA,HpHi9c4QAkJCTeIVH8IRi5gZGqLyu7ocHKORBMohDTORBdghDkNyB+ghD2Ix3eQeH8EB,Ifa\\Kuki Shinobu\\Sangonomiya Kokomi,Amber\\Kachina\\Mavuika,0,1,1\\4,,,,TRUE,FALSE,AS,35,1,4
Trion,尔里西里|Akira,159,8,H5Chyd0NFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hwir8dDEFA3MQdDMAA,A3Iz6AwQBCGh85gQCkFy9TQQFGIyTaAVFMNRBMohDTORB8shDWKiDDgdFMJyzWgeF8EB,Citlali\\Iansan\\Sayu,Dori\\Hydro Tulpa\\Maguu Kenki,1,0,1\\4,,,,TRUE,FALSE,AS,36,1,4
Ferry,ersihfrans,343,45,H6Cg3igPARBx8f0PBoBB+GMPFpAx+TQQEyFCAhAhITIAE70dC0HS1BIdIcEg3MohDEAA,AGDxyd0MFZDx0GINFhAg0Z0PCWDR9jAeE6EB6lcRFTFwPr8TC+Hw1MQdDEFA3MYdDMAA,Hu Tao\\Iansan\\Kaedehara Kazuha,Candace\\Citlali\\Emperor of Fire and Iron,0,1,1\\4,,,,TRUE,FALSE,AS,37,1,4
Ferry,BYE,343,,H6Cg3igPARBx8f0PBoBB+GMPFpAx+TQQEyFCAhAhITIAE70dC0HS1BIdIcEg3MohDEAA,,Hu Tao\\Iansan\\Kaedehara Kazuha,,1,,1\\5,,TRUE,,,FALSE,AS,38,1,5
Trion,Cube.,159,5,H5Chyd0NFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hwir8dDEFA3MQdDMAA,AJCx6bIOGKDB6o8PG0BQ9JcPCVBw9aQPCmFBO1cTFbJxBjYgE2Fh1IUdGEFQ3N4dDsAA,Citlali\\Iansan\\Sayu,Golden Wolflord\\Mona\\Navia,0,1,1\\5,,,,TRUE,FALSE,AS,39,1,5
DarkShrine,VPNilou,28,290,HpHi9c4QAkJCTeIVH8IRi5gZGqLyu7ocHKORBMohDTORBdghDkNyB+ghD2Ix3eQeH8EB,A5JD9s8RH0PjTuMWIMMSjJkaHaOTvLsdDqSCBcoiDjSSBssiIERyCOUiEGMz3usfIMIC,Amber\\Kachina\\Mavuika,Amber\\Kachina\\Mavuika,1,0,1\\5,,,,TRUE,TRUE,AS,40,1,5
Ryssa,Kerching,133,209,HUHiOwsUHMHRTOEYHqEQipcbE6ExurkdG7KQA8ggDDKABMkgDEKQBtkgHmFw3PQdD8AA,FWDCxgoMAJDQyUkNIBDS0Q0eF3DR9n0PE5AB+UgWFIGBaYEWG5Fx1LcdDEFA3MQdDMAA,Hydro Tulpa\\Kachina\\Mavuika,Ifa\\Kuki Shinobu\\Sangonomiya Kokomi,0,1,1\\5,,,,TRUE,FALSE,AS,41,1,5
Ianradtan,Kanon,59,297,H/HR8DsQAhHx8n4QCkFx9aURCzJBBMoZDaKSi0scFaKhu94hDzNxBeghD0OBB+khD2EB,AWFxCFwQGoFRO2MUFsExaEgYFKGBircZG2GB07gfC4HRClgWDJFgacYcDVEB1OcdD8AA,Kujou Sara\\Maguu Kenki\\Shikanoin Heizou,Abyss Lector: Violet Lightning\\Hu Tao\\Kuki Shinobu,0,1,1\\5,,,,TRUE,FALSE,AS,42,1,5
ersihfrans,Linux,45,85,AGDxyd0MFZDx0GINFhAg0Z0PCWDR9jAeE6EB6lcRFTFwPr8TC+Hw1MQdDEFA3MYdDMAA,AkDR1PoNAuCx6f0OBpCQ7WkOCdBw8pcPEyERCDETGbExO5McC0HgxL4QE8FhDDYdDUAA,Candace\\Citlali\\Emperor of Fire and Iron,Albedo\\Iansan\\Noelle,1,0,1\\5,TRUE,,,,FALSE,AS,43,1,5
Buer,Kaizen,349,69,H4HR8jYQBBGh9ZgRCzJBBKUZDaKBi8kcDaKRu8ohDTPiBUshFUOhB+ghD2Jx1ekeD0EB,ANBy0QoNHhDR3fAOIHDS5w0OCYBx6FcPFUBx9bcPIGECOwATDLGQ1MkdDEHA3M0dDMAA,Maguu Kenki\\Rhodeia of Loch\\Shikanoin Heizou,Ifa\\Shenhe\\Shikanoin Heizou,1,0,1\\5,,,,TRUE,FALSE,AS,44,1,5
尔里西里|Akira,JatNad,8,64,A3Iz6AwQBCGh85gQCkFy9TQQFGIyTaAVFMNRBMohDTORB8shDWKiDDgdFMJyzWgeF8EB,HZDRyfoNFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hw1L8dDEFA3MQdDMAA,Dori\\Hydro Tulpa\\Maguu Kenki,Citlali\\Iansan\\Sayu,0,1,1\\5,,,,TRUE,FALSE,AS,45,1,5
ぺとる,BYE,120,,IKCx6qQPAhDA9GgPGkBx9VcPFWBw+cEbDKERujYgEzFgzMYcDMFg1N4dDkGQ3OkdDsAA,,Chiori\\Hydro Tulpa\\Zhongli,,1,,2\\1,,TRUE,,,FALSE,AS,46,2,1
kritan,Kaizen,75,69,H5ChyUANHRDR0UQNCKFg6YYPCVBx9jAQE4EBCDMTFbFxO1cYC6Hwir8dDEFA3MQdDMAA,ApDB6aQOIKCw6mgPGkBx9GMPFZBx+VcdDDIQA8EQE6FhzDYcGMFA1MYdDEFg3N4dDsAA,Citlali\\Iansan\\Sayu,Chiori\\Hydro Tulpa\\Zhongli,1,0,2\\1,,,,TRUE,FALSE,AS,47,2,1
DarkShrine,ersihfrans,28,45,AGER9t8fF2EBOnkYCYDQ9J0PCkEwA6MQCzGgBLoQE0FRijUYGKFR6IUeDIEw3MMdGMAA,GPDR4B4OEQBQ9ZcPCWBx9lcQFTFwA8YYDKFgiskQDKGQE9ARDTEQ1NEdE0Gg3N8dDcAA,All-Devouring Narwhal\\Chasca\\Ganyu,Frost Operative\\La Signora\\Thunder Manifestation,0,1,2\\1,,,,TRUE,FALSE,AS,48,2,1
尔里西里|Akira,Vicky,8,276,AVGhNUETAFDAz0gNCJAw2ZcNCbBx8jEPE0AR9DMPFVBx9pMQGVEwO7QTC7FADLUQC8AA,A3BQ9RobHqHh0/EdH7ER27cfG4Fx+IQgGDFAacYWDJFgzMkcDMGQ1NAdDUEQ3NEdHsAA,Cryo Hypostasis\\Fischl\\Tartaglia,Fischl\\Gluttonous Yumkasaur Mountain King\\Rhodeia of Loch,0,1,2\\1,,,,TRUE,FALSE,AS,49,2,1
Oscyy,VPNilou,117,290,HUHhA80UAcFBTOEYHqEQipcbGaHxurkgGzKQA8kgDEKQBNcgHmJwBuMdDsEw3PQQDzAA,AUHBlF4TF6AB9GEPFkERA3kQCTEATJ0YCaHRioUaGOFQrsIdDbEQ6NEeGIFh3IYdGcAA,Amber\\Kachina\\Mavuika,Abyss Herald: Wicked Torrents\\All-Devouring Narwhal\\Keqing,1,0,2\\1,,,,TRUE,FALSE,AS,50,2,1
Trion,JatNad,159,64,H5Chyd0NFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hwir8dDEFA3MQdDMAA,HpHi9c4QAkJCTeIVH8IRi5gZGqLyu7ocHKORBMohDTORBdghDkNyB+ghD2Ix3eQeH8EB,Citlali\\Iansan\\Sayu,Amber\\Kachina\\Mavuika,1,0,2\\1,,,,TRUE,FALSE,AS,51,2,1
Огурчик238,もちつき,279,187,FZDCyQoNHQDR0WoNIBHS6Q0eFJCB9UgPGGAR9oEfG4FxabcWDJFA1MQdDEFg3MYdDMAA,FWDCxgoNHQDR0WoNIBHSWg0PCVAR9jAWFIGB+EgQGKERabcWG5Fw1L0dDEFA3MQdDMAA,Citlali\\Ifa\\Kuki Shinobu,Citlali\\Ifa\\Kuki Shinobu,0,0,2\\1,,,TRUE,TRUE,TRUE,AS,52,2,1
麗,Ianradtan,274,59,G5AQ0AINABCS0QgVIKCB4kgOFCCB9oEPG2Fy0wIfIIEgTb0UDNFAacQWDJFg3MYdDMAA,HLBx6xkOHMDh7MkPHBCR8ZMPGSAx8vIPH2Ah9p4cGUHhxIQfGJFA+dQTDeFAPtscDsAA,Barbara\\Diona\\Sigewinne,Emilie\\Kinich\\Lyney,1,0,2\\1,,,,TRUE,FALSE,AS,53,2,1
Buer,ルナ,349,342,GPDR3x4OEQBQ4JcPCWBx9lcQFTFwA8YYDKFgiskQDKGQE9ARDTEA1NEdDUEQ3N0dDcAA,H/Chv0ATHWHRNkQNFKFA6YYPCFBg9Y4QCIHgCJcTE7EBOzAgE3IxBzMdFUFx3FcdC8AA,Frost Operative\\La Signora\\Thunder Manifestation,Citlali\\Iansan\\Sayu,0,1,2\\1,,,,TRUE,FALSE,AS,54,2,1
もちつき,VPNilou,187,290,FWDCxgoNHQDR0WoNIBHSWg0PCVAR9jAWFIGB+EgQGKERabcWG5Fw1L0dDEFA3MQdDMAA,AUHBlF4TF6AB9GEPFkERA3kQCTEATJ0YCaHRioUaGOFQrsIdDbEQ6NEeGIFh3IYdGcAA,Citlali\\Ifa\\Kuki Shinobu,Abyss Herald: Wicked Torrents\\All-Devouring Narwhal\\Keqing,1,0,2\\2,,,,TRUE,FALSE,AS,55,2,2
ersihfrans,Trion,45,159,GPDR4B4OEQBQ9ZcPCWBx9lcQFTFwA8YYDKFgiskQDKGQE9ARDTEQ1NEdE0Gg3N8dDcAA,H5Chyd0NFBAB0UQNCKFg6YYeCZBx9DAPE0EBCDMQFYFxO1cTC7Hwir8dDEFA3MQdDMAA,Frost Operative\\La Signora\\Thunder Manifestation,Citlali\\Iansan\\Sayu,1,0,2\\2,,,,TRUE,FALSE,AS,56,2,2
kritan,麗,75,274,H5ChyUANHRDR0UQNCKFg6YYPCVBx9jAQE4EBCDMTFbFxO1cYC6Hwir8dDEFA3MQdDMAA,G5AQ0AINABCS0QgVIKCB4kgOFCCB9oEPG2Fy0wIfIIEgTb0UDNFAacQWDJFg3MYdDMAA,Citlali\\Iansan\\Sayu,Barbara\\Diona\\Sigewinne,1,0,2\\2,,,,TRUE,FALSE,AS,57,2,2
ぺとる,Oscyy,120,117,IKCx6qQPAhDA9GgPGkBx9VcPFWBw+cEbDKERujYgEzFgzMYcDMFg1N4dDkGQ3OkdDsAA,HUHhA80UAcFBTOEYHqEQipcbGaHxurkgGzKQA8kgDEKQBNcgHmJwBuMdDsEw3PQQDzAA,Chiori\\Hydro Tulpa\\Zhongli,Amber\\Kachina\\Mavuika,1,0,2\\2,,,,TRUE,FALSE,AS,58,2,2
Ianradtan,尔里西里|Akira,59,8,HLBx6xkOHMDh7MkPHBCR8ZMPGSAx8vIPH2Ah9p4cGUHhxIQfGJFA+dQTDeFAPtscDsAA,AVGhNUETAFDAz0gNCJAw2ZcNCbBx8jEPE0AR9DMPFVBx9pMQGVEwO7QTC7FADLUQC8AA,Emilie\\Kinich\\Lyney,Cryo Hypostasis\\Fischl\\Tartaglia,0,1,2\\2,,,,TRUE,FALSE,AS,59,2,2
Vicky,ルナ,276,342,A3BQ9RobHqHh0/EdH7ER27cfG4Fx+IQgGDFAacYWDJFgzMkcDMGQ1NAdDUEQ3NEdHsAA,H/Chv0ATHWHRNkQNFKFA6YYPCFBg9Y4QCIHgCJcTE7EBOzAgE3IxBzMdFUFx3FcdC8AA,Fischl\\Gluttonous Yumkasaur Mountain King\\Rhodeia of Loch,Citlali\\Iansan\\Sayu,0,1,2\\2,,,,TRUE,FALSE,AS,60,2,2
Огурчик238,Kaizen,279,69,FZDCyQoNHQDR0WoNIBHS6Q0eFJCB9UgPGGAR9oEfG4FxabcWDJFA1MQdDEFg3MYdDMAA,ApDB6aQOIKCw6mgPGkBx9GMPFZBx+VcdDDIQA8EQE6FhzDYcGMFA1MYdDEFg3N4dDsAA,Citlali\\Ifa\\Kuki Shinobu,Chiori\\Hydro Tulpa\\Zhongli,1,0,2\\2,,,,TRUE,FALSE,AS,61,2,2
JatNad,Buer,64,349,HpHi9c4QAkJCTeIVH8IRi5gZGqLyu7ocHKORBMohDTORBdghDkNyB+ghD2Ix3eQeH8EB,GPDR3x4OEQBQ4JcPCWBx9lcQFTFwA8YYDKFgiskQDKGQE9ARDTEA1NEdDUEQ3N0dDcAA,Amber\\Kachina\\Mavuika,Frost Operative\\La Signora\\Thunder Manifestation,1,0,2\\2,,,,TRUE,FALSE,AS,62,2,2
