player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
JatNad,Ark,64,13,EZBQ0QsNEVDh1SgTEoCA3ZcPCVBw9qQQCoFBCDATE7EBOzMQE7ExCzYQDOFAEckRDDAA,EYGBOB4NEbBQ9ZcPCWBx9jAQE4EBCDETE7EROzMQDLFgC8YQDcFQDNURDQGQENkRExAA,La Signora\\Mona\\Thunder Manifestation,La Signora\\Thunder Manifestation\\Yelan,1,0,1\\1,,,,TRUE,FALSE,AS,19,1,1
Nanairo,Pohtato,110,465,FVAQ1QsNA5AR2VUTFYFQOJcNCdBw9aQPE2EBCDAQE4ExOzMTDLEQC8EQE7FhETYRDTAA,AICRxBcMAEGgOkUOBBBg4ZEOCSDA4pwPCWDQ9p0QFLGBDkgQC/GQD7kRCxHQTb0UFdAA,Fatui Electro Cicin Mage\\Mona\\Nahida,Barbara\\Layla\\Xingqiu,0,0,1\\1,,,TRUE,TRUE,FALSE,AS,20,1,1
weomi,NORGE,168,466,AxAh0UINEVGQOp0PCmAx9jAQE4EBCEgTFLGAC8IQDLFADsQQDOFgD8YQDPGQEckRDTAA,FKDw4RAOFRAA4kwOBCDB9VMPFWAx9lYPFcBg/JcTE7ExOzMQFbFxC1cQDMGQDskQDeAA,Lyney\\Millennial Pearl Seahorse\\Yaoyao,Kirara\\Neuvillette\\Nilou,0,1,1\\1,,,,TRUE,FALSE,AS,21,1,1
Coffinuc,Buer,25,444,FVAB1UITEXGQN5cUE5EBSTATE4ExODMNFLGBCEgQFYFxO1cTDLGQTMkUDcEQC9EQDdAA,AVGh1gUVApKxSpgOFJEC2jEUFIISOTIUFKEy9TQQDVGR98oRDYKhCcsUDrIRTdIVDsEB,Kirara\\Lyney\\Millennial Pearl Seahorse,Chongyun\\Razor\\Xingqiu,0,1,1\\1,,,,TRUE,FALSE,AS,22,1,1
Coffinuc,BYE,25,,FVAB1UITEXGQN5cUE5EBSTATE4ExODMNFLGBCEgQFYFxO1cTDLGQTMkUDcEQC9EQDdAA,,Kirara\\Lyney\\Millennial Pearl Seahorse,,1,,1\\2,,TRUE,,,FALSE,AS,23,1,2
ofcitszen,Buer,115,444,1VVEDcnRxFR0nVvXzUU1/PXR13TUpYrS0NQkuo3T0CVUEI7Y0IVk0JHV0cXU1JXV2NTE,AVGh1gUVApKxSpgOFJEC2jEUFIISOTIUFKEy9TQQDVGR98oRDYKhCcsUDrIRTdIVDsEB,Kamisato Ayaka\\Mona\\Yelan,Chongyun\\Razor\\Xingqiu,1,0,1\\2,,,,TRUE,FALSE,AS,24,1,2
glasse de fontaine,Xeiiryuu,109,231,AWAxwx4TAYBg408OBDDx5EcOCUBw7ZcOFdBx9FcPC0DA9bwPC2HRCzUQE7FRETYREzAA,FWAQ1QsNA1EROFUTFYBQ9JcPCUBw9aQPE2EBCDAQE4ExO1cTFdFwCsEQDLERCzYREzAA,Bennett\\Klee\\Thunder Manifestation,Fatui Electro Cicin Mage\\Mona\\Nahida,1,0,1\\2,,,,TRUE,FALSE,AS,25,1,2
echuomaracS,Magik!,459,89,EYBxxE8MAEGQWkUOFRBh4VYOCSDA4pwPCWDQ+Z0QFLGBC0gQC+GQD7kQC/HRTTYUFdAA,AVKhSgUVApGx2pgOFJICOTEUFIES3DQQFEEx9coQDVGR98sRDYKhCdIUDrIRTdYVDsEB,Barbara\\Layla\\Neuvillette,Chongyun\\Razor\\Xingqiu,1,0,1\\2,,,,TRUE,FALSE,AS,26,1,2
旅行者 · 空,StormCastle,463,411,ApAA2QcTAIAg3D4NCPAw34MOCADg4I4PCUBw9JcPC1Dw9b8QE2FRBjYQE6FgC8kQDLAA,FWAQ1QsNA1EROFUTFYBQ9JcPCUBw9aQPE1AB9jAQE4ExCFcTFbFwO8EQDLERETYREzAA,Diona\\Raiden Shogun\\Shenhe,Fatui Electro Cicin Mage\\Mona\\Nahida,1,0,1\\2,,,,TRUE,FALSE,AS,27,1,2
huslin,Beyonder27,66,257,EZGBOBUTEYDg25cPCVBx9jAPE2EBCDIQE4EhOzMTE7EwC8YQDLFgDNUQDcFQENkRDQAA,FWAQwwsNAxAR1VUNFZBQ2ZcTE4AB3TAPE0BB9VcQFYFwCLQTC7FATMEQDLERDjYRExAA,La Signora\\Thunder Manifestation\\Yelan,Fatui Electro Cicin Mage\\Mona\\Nahida,1,0,1\\2,,,,TRUE,FALSE,AS,28,1,2
ぺとる,Sloth,120,222,AvEAOAcTAIFAWY4VCJDg3ZcNCfBx31cOFQBw4L0PC0DR9DUPE1BR9jYPE2FgC88QDLAA,EZGBOB4TEYBQ25cPCVBx9jAPE2EBCDIQE4EhOzMTE7EwC8YQDLFgDNUQDcFQENkRDQAA,Chongyun\\Raiden Shogun\\Shenhe,La Signora\\Thunder Manifestation\\Yelan,0,1,1\\2,,,,TRUE,FALSE,AS,29,1,2
Rocky,Glacileaf,412,55,AxAh0UINEVGQOp0PCmAx9jAQE4EBCEgTFLGBC1gQDLFADsQQDOFgD8YQDPGQEckRDTAA,FRAR8RUPAzBx8yYPElBg9XMPFWBQ9pcQCQFxADQTE7FAO70QC6HRCzcQE7FwTd4UD9AA,Lyney\\Millennial Pearl Seahorse\\Yaoyao,Fatui Electro Cicin Mage\\Fatui Pyro Agent\\La Signora,1,0,1\\2,,,,TRUE,FALSE,AS,30,1,2
RemiNatusVince,こじ,313,184,EWFxNk8VAIGQOUUTEpGxWisOCRDQ4Z0OFCCB4kgPC2Aw+bMQC7GQC7kQC/HQTb0UE9AA,AYEwOBYVEZHgWU8NBNDw45cOCTBx5FcOFUBw9L0PC0DR9TUPE2BR9jYQE7FgC8MRExAA,Barbara\\Layla\\Neuvillette,Bennett\\Klee\\Thunder Manifestation,0,1,1\\2,,,,TRUE,FALSE,AS,31,1,2
AIR,Dzsudzsak,6,36,EZDwyRMNEZCg2U8TBIHxOCMNEtCR50cOFHBw6JcOCYBx9TQQDCEQC8EQE7FhDjYRDDAA,EVBR2RgTEYDg25cPCVBx9jAPE2EBCDEQE4EwO8YTDLFgC8kQDLGQDNEQDcEQENURDQAA,Bennett\\Dvalin\\Lynette,La Signora\\Thunder Manifestation\\Yelan,1,0,1\\2,,,,TRUE,FALSE,AS,32,1,2
jack,choker,413,134,EZCB2UATEYGROCETEpAg3oYPExAB8TAPDEGQCMkQDIGgTMoUDcEQC9EQFLGRTUkUDdAA,AFBgxSkMAJCwyXwNEhDA0YYNCdBw9ZcPCWCA+ZgQEyEBCDAQE4FhOzYQDLFAC8QQDOAA,Lyney\\Sayu\\Yelan,Eula\\Mona\\Wanderer,0,1,1\\2,,,,TRUE,FALSE,AS,33,1,2
ASTRØ,KDF_[PETA],460,461,FEDxyRcNABCx0SANFVAx3FYOCRBw4ZcOCSDQ4p0PExBB8TQPFdGAC8IQDLEgD8MUDNAA,FVEBN0ITEXGQSZcUCZBx2TANE5EBODMTE4Aw9skQDIGQCMoTDLGgTNEUDcEQC9UQDbAA,Layla\\Mona\\Neuvillette,Kirara\\Lyney\\Millennial Pearl Seahorse,0,1,1\\2,,,,TRUE,FALSE,AS,34,1,2
箱庭,FlaSh,56,464,AlAA9TEPAWAg9pcPCYBw+LQPC5BA+ckQDKGQC90QD7AQvfELD9AgzfIND5BA2fQMD9AA,ABCg1QQNAVGwSZcUCZBx2TANE5EBODETE4Ax9DMPDEAw9ckQDIGQCMoTDLGgTNEUDcAA,Nahida\\Raiden Shogun\\Xiangling,Chongyun\\Razor\\Xingqiu,0,1,1\\2,,,,TRUE,FALSE,AS,35,1,2
Ark,DarkShrine,13,28,EYGBOB4NEbBQ9ZcPCWBx9jAQE4EBCDETE7EROzMQDLFgC8YQDcFQDNURDQGQENkRExAA,FYEAWA0MAUAAxEwTBKDA4Z0OCRDR4jQOEyFBCkgQFLGAC7MQC/HAD7wRCxHQTb0UFdAA,La Signora\\Thunder Manifestation\\Yelan,Kirara\\Nilou\\Sangonomiya Kokomi,0,1,1\\2,,,,TRUE,FALSE,AS,36,1,2
Nukleer,JatNad,178,64,ABCQ0RYNEVFwSVIUEpDA2ZcNE5EBODATE4AR2jEQE4ExCDMTDLGQO8kUDMGgTMoRDQAA,EZBQ0QsNEVDh1SgTEoCA3ZcPCVBw9qQQCoFBCDATE7EBOzMQE7ExCzYQDOFAEckRDDAA,Barbara\\Klee\\Layla,La Signora\\Mona\\Thunder Manifestation,0,1,1\\2,,,,TRUE,FALSE,AS,37,1,2
Nanairo,FNS,110,2,FVAQ1QsNA5AR2VUTFYFQOJcNCdBw9aQPE2EBCDAQE4ExOzMTDLEQC8EQE7FhETYRDTAA,AJAQyRgNAZBw2X0NB6DQ44MOCDAw5IoOCECg8ZcPCRHQBp0QE2FBCzQQDLFQDsUQDOAA,Fatui Electro Cicin Mage\\Mona\\Nahida,Ganyu\\Hu Tao\\Yanfei,1,0,1\\2,,,,TRUE,FALSE,AS,38,1,2
Kirito,Soba,391,185,AHGxNx4UEZFRSSYTEoFhOCgNCeBw8ZcPCxBQ87UPDDAw/cMPDNGQTMkUDcEQC9EQE7AA,EkFyylANAZKRO0YPExHB4p0PCiHB454QCmHS90kQFZKBDLoRDOKREL4RFvKBTsUVDdEB,La Signora\\Mona\\Thunder Manifestation,Barbara\\Layla\\Neuvillette,0,1,1\\2,,,,TRUE,FALSE,AS,39,1,2
ApexKiller,weomi,11,168,AIHBWE4NAOCx4VIOFRAg4oMOCCAw9pcPCWFxC0gQFLGADLkQC8GQDr8QC+HwTcEUFdAA,AxAh0UINEVGQOp0PCmAx9jAQE4EBCEgTFLGAC8IQDLFADsQQDOFgD8YQDPGQEckRDTAA,Charlotte\\Mona\\Tartaglia,Lyney\\Millennial Pearl Seahorse\\Yaoyao,0,1,1\\2,,,,TRUE,FALSE,AS,40,1,2
Avalech,Kaizen,15,69,AKCw1R8NAlBg2YMNCJEwOJcTCYCw2qAPCkAB9jAPE2EBCDMQE4ExO1cTFbFwE8oTDOAA,AFGgSQQUAZCw2ZcTE4EBODANE8Ax3TMPDEAw9skPDGGQCMoQDIGgO9EUDcEQTNUQDbAA,Kujou Sara\\Mona\\Venti,Chongyun\\Razor\\Xingqiu,0,1,1\\2,,,,TRUE,FALSE,AS,41,1,2
Ianradtan,NORGE,59,466,ARCg8SQPFDAQ85cPCWBx9jAQE4EBCDMTE7EwCsYQDaFQC9UQDbGQE9kREzGAPt0TD+AA,FKDw4RAOFRAA4kwOBCDB9VMPFWAx9lYPFcBg/JcTE7ExOzMQFbFxC1cQDMGQDskQDeAA,Cryo Hypostasis\\Fischl\\Sucrose,Kirara\\Neuvillette\\Nilou,1,0,1\\2,,,,TRUE,FALSE,AS,42,1,2
Ndedek,Pohtato,462,465,AWAA2QsNA5EQOEwTBIDA3pcOCRBw4bQOCyFATL0UE8FhCzYQDLFgDcYQE+FwD9YQDfAA,AICRxBcMAEGgOkUOBBBg4ZEOCSDA4pwPCWDQ9p0QFLGBDkgQC/GQD7kRCxHQTb0UFdAA,Mona\\Nahida\\Nilou,Barbara\\Layla\\Xingqiu,1,0,1\\2,,,,TRUE,FALSE,AS,43,1,2
DarkShrine,weomi,28,168,FYEAWA0MAUAAxEwTBKDA4Z0OCRDR4jQOEyFBCkgQFLGAC7MQC/HAD7wRCxHQTb0UFdAA,AxAh0UINEVGQOp0PCmAx9jAQE4EBCEgTFLGAC8IQDLFADsQQDOFgD8YQDPGQEckRDTAA,Kirara\\Nilou\\Sangonomiya Kokomi,Lyney\\Millennial Pearl Seahorse\\Yaoyao,1,0,1\\3,,,,TRUE,FALSE,AS,44,1,3
Kaizen,RemiNatusVince,69,313,AFGgSQQUAZCw2ZcTE4EBODANE8Ax3TMPDEAw9skPDGGQCMoQDIGgO9EUDcEQTNUQDbAA,EWFxNk8VAIGQOUUTEpGxWisOCRDQ4Z0OFCCB4kgPC2Aw+bMQC7GQC7kQC/HQTb0UE9AA,Chongyun\\Razor\\Xingqiu,Barbara\\Layla\\Neuvillette,1,0,1\\3,,,,TRUE,FALSE,AS,45,1,3
JatNad,ofcitszen,64,115,EZBQ0QsNEVDh1SgTEoCA3ZcPCVBw9qQQCoFBCDATE7EBOzMQE7ExCzYQDOFAEckRDDAA,1VVEDcnRxFR0nVvXzUU1/PXR13TUpYrS0NQkuo3T0CVUEI7Y0IVk0JHV0cXU1JXV2NTE,La Signora\\Mona\\Thunder Manifestation,Kamisato Ayaka\\Mona\\Yelan,1,0,1\\3,,,,TRUE,FALSE,AS,46,1,3
Soba,Xeiiryuu,185,231,EkFyylANAZKRO0YPExHB4p0PCiHB454QCmHS90kQFZKBDLoRDOKREL4RFvKBTsUVDdEB,FWAQ1QsNA1EROFUTFYBQ9JcPCUBw9aQPE2EBCDAQE4ExO1cTFdFwCsEQDLERCzYREzAA,Barbara\\Layla\\Neuvillette,Fatui Electro Cicin Mage\\Mona\\Nahida,1,0,1\\3,,,,TRUE,FALSE,AS,47,1,3
Magik!,ApexKiller,89,11,AVKhSgUVApGx2pgOFJICOTEUFIES3DQQFEEx9coQDVGR98sRDYKhCdIUDrIRTdYVDsEB,AIHBWE4NAOCx4VIOFRAg4oMOCCAw9pcPCWFxC0gQFLGADLkQC8GQDr8QC+HwTcEUFdAA,Chongyun\\Razor\\Xingqiu,Charlotte\\Mona\\Tartaglia,1,0,1\\3,,,,TRUE,FALSE,AS,48,1,3
KDF_[PETA],Nukleer,461,178,FVEBN0ITEXGQSZcUCZBx2TANE5EBODMTE4Aw9skQDIGQCMoTDLGgTNEUDcEQC9UQDbAA,ABCQ0RYNEVFwSVIUEpDA2ZcNE5EBODATE4AR2jEQE4ExCDMTDLGQO8kUDMGgTMoRDQAA,Kirara\\Lyney\\Millennial Pearl Seahorse,Barbara\\Klee\\Layla,0,1,1\\3,,,,TRUE,FALSE,AS,49,1,3
Sloth,Nanairo,222,110,EZGBOB4TEYBQ25cPCVBx9jAPE2EBCDIQE4EhOzMTE7EwC8YQDLFgDNUQDcFQENkRDQAA,FVAQ1QsNA5AR2VUTFYFQOJcNCdBw9aQPE2EBCDAQE4ExOzMTDLEQC8EQE7FhETYRDTAA,La Signora\\Thunder Manifestation\\Yelan,Fatui Electro Cicin Mage\\Mona\\Nahida,1,0,1\\3,,,,TRUE,FALSE,AS,50,1,3
glasse de fontaine,Ianradtan,109,59,AWAxwx4TAYBg408OBDDx5EcOCUBw7ZcOFdBx9FcPC0DA9bwPC2HRCzUQE7FRETYREzAA,ARCg8SQPFDAQ85cPCWBx9jAQE4EBCDMTE7EwCsYQDaFQC9UQDbGQE9kREzGAPt0TD+AA,Bennett\\Klee\\Thunder Manifestation,Cryo Hypostasis\\Fischl\\Sucrose,0,1,1\\3,,,,TRUE,FALSE,AS,51,1,3
AIR,Ndedek,6,462,EZDwyRMNEZCg2U8TBIHxOCMNEtCR50cOFHBw6JcOCYBx9TQQDCEQC8EQE7FhDjYRDDAA,AWAA2QsNA5EQOEwTBIDA3pcOCRBw4bQOCyFATL0UE8FhCzYQDLFgDcYQE+FwD9YQDfAA,Bennett\\Dvalin\\Lynette,Mona\\Nahida\\Nilou,1,0,1\\3,,,,TRUE,FALSE,AS,52,1,3
jack,ASTRØ,413,460,EZCB2UATEYGROCETEpAg3oYPExAB8TAPDEGQCMkQDIGgTMoUDcEQC9EQFLGRTUkUDdAA,FEDxyRcNABCx0SANFVAx3FYOCRBw4ZcOCSDQ4p0PExBB8TQPFdGAC8IQDLEgD8MUDNAA,Lyney\\Sayu\\Yelan,Layla\\Mona\\Neuvillette,1,0,1\\3,TRUE,,,,FALSE,AS,53,1,3
choker,ぺとる,134,120,AFBgxSkMAJCwyXwNEhDA0YYNCdBw9ZcPCWCA+ZgQEyEBCDAQE4FhOzYQDLFAC8QQDOAA,AvEAOAcTAIFAWY4VCJDg3ZcNCfBx31cOFQBw4L0PC0DR9DUPE1BR9jYPE2FgC88QDLAA,Eula\\Mona\\Wanderer,Chongyun\\Raiden Shogun\\Shenhe,1,0,1\\3,,,,TRUE,FALSE,AS,54,1,3
Buer,Beyonder27,444,257,AVGh1gUVApKxSpgOFJEC2jEUFIISOTIUFKEy9TQQDVGR98oRDYKhCcsUDrIRTdIVDsEB,FWAQwwsNAxAR1VUNFZBQ2ZcTE4AB3TAPE0BB9VcQFYFwCLQTC7FATMEQDLERDjYRExAA,Chongyun\\Razor\\Xingqiu,Fatui Electro Cicin Mage\\Mona\\Nahida,1,0,1\\3,,,,TRUE,FALSE,AS,55,1,3
NORGE,Pohtato,466,465,FKDw4RAOFRAA4kwOBCDB9VMPFWAx9lYPFcBg/JcTE7ExOzMQFbFxC1cQDMGQDskQDeAA,AICRxBcMAEGgOkUOBBBg4ZEOCSDA4pwPCWDQ9p0QFLGBDkgQC/GQD7kRCxHQTb0UFdAA,Kirara\\Neuvillette\\Nilou,Barbara\\Layla\\Xingqiu,0,1,1\\3,,,,TRUE,FALSE,AS,56,1,3
Rocky,huslin,412,66,AxAh0UINEVGQOp0PCmAx9jAQE4EBCEgTFLGBC1gQDLFADsQQDOFgD8YQDPGQEckRDTAA,EZGBOBUTEYDg25cPCVBx9jAPE2EBCDIQE4EhOzMTE7EwC8YQDLFgDNUQDcFQENkRDQAA,Lyney\\Millennial Pearl Seahorse\\Yaoyao,La Signora\\Thunder Manifestation\\Yelan,0,1,1\\3,,,,TRUE,FALSE,AS,57,1,3
旅行者 · 空,こじ,463,184,ApAA2QcTAIAg3D4NCPAw34MOCADg4I4PCUBw9JcPC1Dw9b8QE2FRBjYQE6FgC8kQDLAA,AYEwOBYVEZHgWU8NBNDw45cOCTBx5FcOFUBw9L0PC0DR9TUPE2BR9jYQE7FgC8MRExAA,Diona\\Raiden Shogun\\Shenhe,Bennett\\Klee\\Thunder Manifestation,0,1,1\\3,,,,TRUE,FALSE,AS,58,1,3
Glacileaf,Coffinuc,55,25,FRAR8RUPAzBx8yYPElBg9XMPFWBQ9pcQCQFxADQTE7FAO70QC6HRCzcQE7FwTd4UD9AA,FVAB1UITEXGQN5cUE5EBSTATE4ExODMNFLGBCEgQFYFxO1cTDLGQTMkUDcEQC9EQDdAA,Fatui Electro Cicin Mage\\Fatui Pyro Agent\\La Signora,Kirara\\Lyney\\Millennial Pearl Seahorse,0,1,1\\3,,,,TRUE,FALSE,AS,59,1,3
echuomaracS,StormCastle,459,411,EYBxxE8MAEGQWkUOFRBh4VYOCSDA4pwPCWDQ+Z0QFLGBC0gQC+GQD7kQC/HRTTYUFdAA,FWAQ1QsNA1EROFUTFYBQ9JcPCUBw9aQPE1AB9jAQE4ExCFcTFbFwO8EQDLERETYREzAA,Barbara\\Layla\\Neuvillette,Fatui Electro Cicin Mage\\Mona\\Nahida,1,0,1\\3,,,,TRUE,FALSE,AS,60,1,3
Dzsudzsak,FlaSh,36,464,EVBR2RgTEYDg25cPCVBx9jAPE2EBCDEQE4EwO8YTDLFgC8kQDLGQDNEQDcEQENURDQAA,ABCg1QQNAVGwSZcUCZBx2TANE5EBODETE4Ax9DMPDEAw9ckQDIGQCMoTDLGgTNEUDcAA,La Signora\\Thunder Manifestation\\Yelan,Chongyun\\Razor\\Xingqiu,0,1,1\\3,,,,TRUE,FALSE,AS,61,1,3
ApexKiller,BYE,11,,AIHBWE4NAOCx4VIOFRAg4oMOCCAw9pcPCWFxC0gQFLGADLkQC8GQDr8QC+HwTcEUFdAA,,Charlotte\\Mona\\Tartaglia,,1,,1\\4,,TRUE,,,FALSE,AS,62,1,4
