player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
Aytac,Paroy,167,118,GICw0RwNAdAw408OBDDx5JIOCUAx8UcPCxBA87QPCzBg+b0PDJEwDMMQDMFQEcgRDBAA,AECwySgMEZBQ0WQNBhBA25cPCUBw9Z8QCVHxBTAQE4EBCDETE7EROzMZE1EwlsQZDGAA,Bennett\\Chevreuse\\Keqing,Kaedehara Kazuha\\La Signora\\Mona,0,1,2\\1,,,,TRUE,FALSE,AS,18,2,1
Quang:))),Nandha,124,111,QXo77pxDQWsrvqQ3QQraHs05NGpbIHI5PvurLas6Qls6Mt06Nav7tK5CQstrNK86Qsoq,AhHR9g0QA1Fh94QRCVIxBo8RCWLhB5gRCnJxCL4UFNJiDDcRDbKhDcsRDsKxEvISEDEB,All-Devouring Narwhal\\Consecrated Flying Serpent\\Consecrated Scorpion,Cyno\\Tartaglia\\Venti,0,1,2\\1,,,,TRUE,FALSE,AS,19,2,1
Nanairo,BYE,110,,ASDBxBcMF0AA0ZANCREBhjMZE0ExlEgYFICB9IEPGEAQ9rMQCzExA4UUGMFQisIYDKAA,,All-Devouring Narwhal\\Keqing\\Layla,,1,,2\\2,,TRUE,,,FALSE,AS,20,2,2
ofcitszen,Paroy,115,118,FvDBn28KFxABoXUKFzBRo3gYFxGAgYUMCCBQwoYNF8HxWn8YFIFxAUcQCRHQA50QCTAA,AECwySgMEZBQ0WQNBhBA25cPCUBw9Z8QCVHxBTAQE4EBCDETE7EROzMZE1EwlsQZDGAA,All-Devouring Narwhal\\Furina\\Kaveh,Kaedehara Kazuha\\La Signora\\Mona,1,0,2\\2,,,,TRUE,FALSE,AS,21,2,2
AYU,AIR,17,6,ARDB0UETF3EBlDMZE0Ax2UgTFIGBOIENGOAQ9LMPC0ExA4UQGDFQTMIUDMFAlsQWDZAA,AUAxxF4MA5CQyU8MBNDxzWEVCaBw9KEPFUBx9VcPGGAh9oIPDLEQO8EYE6FhijYQDLAA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,0,1,2\\2,,,,TRUE,FALSE,AS,22,2,2
ersihfrans,えいえいちゃ,45,183,ARHBN0EZF0EAlJcTCYFxOEgNFOCB9IEPGEEQA7MQGDFRTIUUDMEgisQYDKFAltEQDbAA,3Qw9kDzZzdyNnUXl1g38YG/f4ExNqhTb5AzdwE3c1/38z3/g5I0dGFHk2G3sVo7l2CzM,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,All-Devouring Narwhal\\Keqing\\Layla,1,0,2\\2,,,,TRUE,FALSE,AS,23,2,2
ぺとる,kiritan,120,75,F0ABxIwMFpDB0Y8NGBHxlEgZFEGBOIENGLAR4oIOGCEgibMPC0Aw9r0YGKFRioUZDGAA,AHFwlCcZF0EAOI4TCIHhWYEVGJAQ27MPC0Ax9IUPGGFQTMIUDMEgaNEYDaERijcZE2AA,All-Devouring Narwhal\\Furina\\Navia,All-Devouring Narwhal\\Shenhe\\Xiao,1,0,2\\2,,,,TRUE,FALSE,AS,24,2,2
Seikatsu101,塩むすび,137,146,GJCw3hwOATCQ41gOCUAQ5JEPCTBw9JcPE0Ax9jMPFWFxO1cYC6HRijYZE2FgC8kQDLAA,GHDQ2QcNApAA3Y4NCPDg35cOCQBx4DMPExAx8TUPE0BQ9MkPDFCQ9s0QDKHRC2cQFrAA,Chevreuse\\Dehya\\Keqing,Frost Operative\\Raiden Shogun\\Shenhe,0,1,2\\2,,,,TRUE,FALSE,AS,25,2,2
Nukleer,石墨,178,189,AFBw2SgNAJBA3kANBvBA344OFgAx4EcOFOBw7pcPCWCA9r8QCyHxAjUQE2FQBsURDDAA,F0AByXMMFpDR0XwNFxHAlKQZCkFBWkgPFECB9FcPFfBw/7MQC0ExBIUTGLFQlsQQDLAA,Chongyun\\Kaedehara Kazuha\\Shenhe,All-Devouring Narwhal\\Guardian of Apep's Oasis\\Xinyan,0,1,2\\2,,,,TRUE,FALSE,AS,26,2,2
diarin,Soba,32,185,ASDBxBcMF0AA0ZANCREAlKMZCkExiEgPFECB9IEQGDEQA7MUC8ExTIUYGKFQisIZDGAA,AUHBhkEYF2EAlJAZCUEAOKMYCoAx9EgPFECB9oEQGDEQA7MUC8ExTIUYGKFQisQZDGAA,All-Devouring Narwhal\\Keqing\\Layla,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,0,1,2\\2,,,,TRUE,FALSE,AS,27,2,2
Trion,Akicat,159,7,A0CQyRMNFWDg1k8TBIHxOGENCeBx9DAPFUBx9lcPGGEhO4IZC2EwlsEQDLEQC8QRDBAA,ATCQ4x0OGECw5FkPBQCR8JIPGUAg9JcPCWBx9jMYE6ExijYZE2FglskQDLGQC90QDuAA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,Chevreuse\\Cyno\\Dehya,0,1,2\\2,,,,TRUE,FALSE,AS,28,2,2
Rimuru,Zenin,131,175,FxEAhhwYFGEQlKMZCkExOEgVFKCB9IEPGEAQ9rMQCzExA4UUGMFQTMQYDKFAitEZDWAA,FBAR0XATAXHAlKMZCkExOEgTFIGBiIEPGEAQ9LMQCzEwA70UGMFRTIUYDKFAisQZDWAA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,1,0,2\\2,,,,TRUE,TRUE,AS,29,2,2
weomi,Aytac,168,167,AZAx1l4NA2GQOE8TBIDx3mEPCUBx9DAPFWBx9lcTGLEhloIZDGEQC8EQDLFAEcQMDJAA,GICw0RwNAdAw408OBDDx5JIOCUAx8UcPCxBA87QPCzBg+b0PDJEwDMMQDMFQEcgRDBAA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,Bennett\\Chevreuse\\Keqing,1,0,2\\2,,,,TRUE,FALSE,AS,30,2,2
時代の敗北者,Ianradtan,188,59,AUDBxBcNFxAB0XkZCUEAlKMYCoAx9EgPFEGBA4EQGDEQTLMUC8ExioUYGKFQlcIZDGAA,EUBxyXAMAZHAlJAZCUEBODMTE4ExiEgPFECB9IEQGDEQA7MUC8ExioUYGKFQlcQZDGAA,All-Devouring Narwhal\\Keqing\\Layla,All-Devouring Narwhal\\Keqing\\Layla,1,0,2\\2,,,,TRUE,TRUE,AS,31,2,2
Ninja,Rev,114,129,oMycUKiZo5yMXRyllc2MIC+flg29FNSboMwNgA2bpO2cjz+cl7292BGgpE3cFk6kmCyM,ApFS3GwQEiGB85gQCkFy9TIQFGES9zQRFCIyPJQUGrIxDMcRDbJhDcsRDcKhEdoSDgEB,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,Wriothesley\\Yelan\\Yoimiya,1,0,2\\2,,,,TRUE,FALSE,AS,32,2,2
Tteokbokki,sousou,161,151,AbAQywsNARAw0U0NBJDQ2U8NCOBg45cOCTBx9FcPFUBw9rQPDGEQC8EQDLGQDskQDOAA,GJCw3R0OETCR4yIOBUCQ5FkPGUAh9JIPCWBw9pcYE6ExijMZC1HRljYZE2FgC8kQDLAA,Bennett\\Diluc\\Mona,Chevreuse\\Cyno\\Lyney,0,1,2\\2,,,,TRUE,FALSE,AS,33,2,2
Nandha,ephyra,111,43,AhHR9g0QA1Fh94QRCVIxBo8RCWLhB5gRCnJxCL4UFNJiDDcRDbKhDcsRDsKxEvISEDEB,Onn6/VBGUEk5CslSQno5zdxMQ7pqwYFITXm6LbpJUWpJPOxNRPpqhb5RUdqJw/tSRZk5,Cyno\\Tartaglia\\Venti,All-Devouring Narwhal\\Keqing\\Layla,0,1,2\\2,,,,TRUE,FALSE,AS,34,2,2
G5,ryzac,52,134,EUBw0RENFxEAN00ZBEHRlDAYE4AB9EgPFECB9oEQGDEQA7MUC8ExTIUYGKFQisQZDGAA,AUDBxEENFxAA0ZAZCkEwlKMYFICB9EgPGEAR9oEQCzEwA7MUGMFRTIUYDKEgisIZDGAA,All-Devouring Narwhal\\Diluc\\Layla,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,1,0,2\\2,,,,TRUE,FALSE,AS,35,2,2
Kaizen,Quang:))),69,124,AYGyunAMGJECvXkMGMGCwnoNGBKSlUkaFUGB37QQDIEx/rcQDNFh/7gQDOJxErkSDDEB,QXo77pxDQWsrvqQ3QQraHs05NGpbIHI5PvurLas6Qls6Mt06Nav7tK5CQstrNK86Qsoq,All-Devouring Narwhal\\Kaveh\\Mona,All-Devouring Narwhal\\Consecrated Flying Serpent\\Consecrated Scorpion,1,0,2\\2,,,,TRUE,FALSE,AS,36,2,2
DarkShrine,Dinoman,28,33,EZBx0XANARHBhnkYCWEAlJAZFEGBiEgPGEAR9IEQCzEwA7MUGMFRTIUYDKEgiskZDGAA,EZBxvV4MFUDxxGEMFpARyWITFpAg3JwPCVDA9p0PCWHRCzAQE7FADrMQC/EwD7kUC9AA,All-Devouring Narwhal\\Keqing\\Layla,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,1,0,2\\2,,,,TRUE,FALSE,AS,37,2,2
Quang:))),BYE,124,,QXo77pxDQWsrvqQ3QQraHs05NGpbIHI5PvurLas6Qls6Mt06Nav7tK5CQstrNK86Qsoq,,All-Devouring Narwhal\\Consecrated Flying Serpent\\Consecrated Scorpion,,1,,2\\3,,TRUE,,,FALSE,AS,38,2,3
Dinoman,Aytac,33,167,EZBxvV4MFUDxxGEMFpARyWITFpAg3JwPCVDA9p0PCWHRCzAQE7FADrMQC/EwD7kUC9AA,GICw0RwNAdAw408OBDDx5JIOCUAx8UcPCxBA87QPCzBg+b0PDJEwDMMQDMFQEcgRDBAA,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,Bennett\\Chevreuse\\Keqing,1,0,2\\3,,,,TRUE,FALSE,AS,39,2,3
Nanairo,塩むすび,110,146,ASDBxBcMF0AA0ZANCREBhjMZE0ExlEgYFICB9IEPGEAQ9rMQCzExA4UUGMFQisIYDKAA,GHDQ2QcNApAA3Y4NCPDg35cOCQBx4DMPExAx8TUPE0BQ9MkPDFCQ9s0QDKHRC2cQFrAA,All-Devouring Narwhal\\Keqing\\Layla,Frost Operative\\Raiden Shogun\\Shenhe,0,1,2\\3,,,,TRUE,FALSE,AS,40,2,3
G5,DarkShrine,52,28,EUBw0RENFxEAN00ZBEHRlDAYE4AB9EgPFECB9oEQGDEQA7MUC8ExTIUYGKFQisQZDGAA,EZBx0XANARHBhnkYCWEAlJAZFEGBiEgPGEAR9IEQCzEwA7MUGMFRTIUYDKEgiskZDGAA,All-Devouring Narwhal\\Diluc\\Layla,All-Devouring Narwhal\\Keqing\\Layla,1,0,2\\3,,,,TRUE,FALSE,AS,41,2,3
Rev,Trion,129,159,ApFS3GwQEiGB85gQCkFy9TIQFGES9zQRFCIyPJQUGrIxDMcRDbJhDcsRDcKhEdoSDgEB,A0CQyRMNFWDg1k8TBIHxOGENCeBx9DAPFUBx9lcPGGEhO4IZC2EwlsEQDLEQC8QRDBAA,Wriothesley\\Yelan\\Yoimiya,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,1,0,2\\3,,,,TRUE,FALSE,AS,42,2,3
ofcitszen,Rimuru,115,131,FvDBn28KFxABoXUKFzBRo3gYFxGAgYUMCCBQwoYNF8HxWn8YFIFxAUcQCRHQA50QCTAA,FxEAhhwYFGEQlKMZCkExOEgVFKCB9IEPGEAQ9rMQCzExA4UUGMFQTMQYDKFAitEZDWAA,All-Devouring Narwhal\\Furina\\Kaveh,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,0,1,2\\3,,,,TRUE,FALSE,AS,43,2,3
石墨,ephyra,189,43,F0AByXMMFpDR0XwNFxHAlKQZCkFBWkgPFECB9FcPFfBw/7MQC0ExBIUTGLFQlsQQDLAA,Onn6/VBGUEk5CslSQno5zdxMQ7pqwYFITXm6LbpJUWpJPOxNRPpqhb5RUdqJw/tSRZk5,All-Devouring Narwhal\\Guardian of Apep's Oasis\\Xinyan,All-Devouring Narwhal\\Keqing\\Layla,1,0,2\\3,,,,TRUE,FALSE,AS,44,2,3
ぺとる,AYU,120,17,F0ABxIwMFpDB0Y8NGBHxlEgZFEGBOIENGLAR4oIOGCEgibMPC0Aw9r0YGKFRioUZDGAA,ARDB0UETF3EBlDMZE0Ax2UgTFIGBOIENGOAQ9LMPC0ExA4UQGDFQTMIUDMFAlsQWDZAA,All-Devouring Narwhal\\Furina\\Navia,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,0,1,2\\3,,,,TRUE,FALSE,AS,45,2,3
AIR,Akicat,6,7,AUAxxF4MA5CQyU8MBNDxzWEVCaBw9KEPFUBx9VcPGGAh9oIPDLEQO8EYE6FhijYQDLAA,ATCQ4x0OGECw5FkPBQCR8JIPGUAg9JcPCWBx9jMYE6ExijYZE2FglskQDLGQC90QDuAA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,Chevreuse\\Cyno\\Dehya,0,1,2\\3,,,,TRUE,FALSE,AS,46,2,3
ersihfrans,Kaizen,45,69,ARHBN0EZF0EAlJcTCYFxOEgNFOCB9IEPGEEQA7MQGDFRTIUUDMEgisQYDKFAltEQDbAA,AYGyunAMGJECvXkMGMGCwnoNGBKSlUkaFUGB37QQDIEx/rcQDNFh/7gQDOJxErkSDDEB,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,All-Devouring Narwhal\\Kaveh\\Mona,1,0,2\\3,,,,TRUE,FALSE,AS,47,2,3
weomi,Soba,168,185,AZAx1l4NA2GQOE8TBIDx3mEPCUBx9DAPFWBx9lcTGLEhloIZDGEQC8EQDLFAEcQMDJAA,AUHBhkEYF2EAlJAZCUEAOKMYCoAx9EgPFECB9oEQGDEQA7MUC8ExTIUYGKFQisQZDGAA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,0,1,2\\3,,,,TRUE,FALSE,AS,48,2,3
sousou,Paroy,151,118,GJCw3R0OETCR4yIOBUCQ5FkPGUAh9JIPCWBw9pcYE6ExijMZC1HRljYZE2FgC8kQDLAA,AECwySgMEZBQ0WQNBhBA25cPCUBw9Z8QCVHxBTAQE4EBCDETE7EROzMZE1EwlsQZDGAA,Chevreuse\\Cyno\\Lyney,Kaedehara Kazuha\\La Signora\\Mona,0,1,2\\3,,,,TRUE,FALSE,AS,49,2,3
Seikatsu101,Tteokbokki,137,161,GJCw3hwOATCQ41gOCUAQ5JEPCTBw9JcPE0Ax9jMPFWFxO1cYC6HRijYZE2FgC8kQDLAA,AbAQywsNARAw0U0NBJDQ2U8NCOBg45cOCTBx9FcPFUBw9rQPDGEQC8EQDLGQDskQDOAA,Chevreuse\\Dehya\\Keqing,Bennett\\Diluc\\Mona,1,0,2\\3,,,,TRUE,FALSE,AS,50,2,3
Nukleer,Zenin,178,175,AFBw2SgNAJBA3kANBvBA344OFgAx4EcOFOBw7pcPCWCA9r8QCyHxAjUQE2FQBsURDDAA,FBAR0XATAXHAlKMZCkExOEgTFIGBiIEPGEAQ9LMQCzEwA70UGMFRTIUYDKFAisQZDWAA,Chongyun\\Kaedehara Kazuha\\Shenhe,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,0,1,2\\3,,,,TRUE,FALSE,AS,51,2,3
Nandha,Ianradtan,111,59,AhHR9g0QA1Fh94QRCVIxBo8RCWLhB5gRCnJxCL4UFNJiDDcRDbKhDcsRDsKxEvISEDEB,EUBxyXAMAZHAlJAZCUEBODMTE4ExiEgPFECB9IEQGDEQA7MUC8ExioUYGKFQlcQZDGAA,Cyno\\Tartaglia\\Venti,All-Devouring Narwhal\\Keqing\\Layla,1,0,2\\3,,,,TRUE,FALSE,AS,52,2,3
Ninja,時代の敗北者,114,188,oMycUKiZo5yMXRyllc2MIC+flg29FNSboMwNgA2bpO2cjz+cl7292BGgpE3cFk6kmCyM,AUDBxBcNFxAB0XkZCUEAlKMYCoAx9EgPFEGBA4EQGDEQTLMUC8ExioUYGKFQlcIZDGAA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,All-Devouring Narwhal\\Keqing\\Layla,0,1,2\\3,,,,TRUE,FALSE,AS,53,2,3
Trion,Dinoman,159,33,A0CQyRMNFWDg1k8TBIHxOGENCeBx9DAPFUBx9lcPGGEhO4IZC2EwlsEQDLEQC8QRDBAA,EZBxvV4MFUDxxGEMFpARyWITFpAg3JwPCVDA9p0PCWHRCzAQE7FADrMQC/EwD7kUC9AA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,0,1,2\\4,,,,TRUE,FALSE,AS,54,2,4
Nandha,Rev,111,129,AhHR9g0QA1Fh94QRCVIxBo8RCWLhB5gRCnJxCL4UFNJiDDcRDbKhDcsRDsKxEvISEDEB,ApFS3GwQEiGB85gQCkFy9TIQFGES9zQRFCIyPJQUGrIxDMcRDbJhDcsRDcKhEdoSDgEB,Cyno\\Tartaglia\\Venti,Wriothesley\\Yelan\\Yoimiya,1,0,2\\4,,,,TRUE,FALSE,AS,55,2,4
Paroy,AYU,118,17,AECwySgMEZBQ0WQNBhBA25cPCUBw9Z8QCVHxBTAQE4EBCDETE7EROzMZE1EwlsQZDGAA,ARDB0UETF3EBlDMZE0Ax2UgTFIGBOIENGOAQ9LMPC0ExA4UQGDFQTMIUDMFAlsQWDZAA,Kaedehara Kazuha\\La Signora\\Mona,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,0,1,2\\4,,,,TRUE,FALSE,AS,56,2,4
Soba,ofcitszen,185,115,AUHBhkEYF2EAlJAZCUEAOKMYCoAx9EgPFECB9oEQGDEQA7MUC8ExTIUYGKFQisQZDGAA,FvDBn28KFxABoXUKFzBRo3gYFxGAgYUMCCBQwoYNF8HxWn8YFIFxAUcQCRHQA50QCTAA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,All-Devouring Narwhal\\Furina\\Kaveh,0,1,2\\4,,,,TRUE,FALSE,AS,57,2,4
G5,塩むすび,52,146,EUBw0RENFxEAN00ZBEHRlDAYE4AB9EgPFECB9oEQGDEQA7MUC8ExTIUYGKFQisQZDGAA,GHDQ2QcNApAA3Y4NCPDg35cOCQBx4DMPExAx8TUPE0BQ9MkPDFCQ9s0QDKHRC2cQFrAA,All-Devouring Narwhal\\Diluc\\Layla,Frost Operative\\Raiden Shogun\\Shenhe,1,0,2\\4,,,,TRUE,FALSE,AS,58,2,4
Akicat,石墨,7,189,ATCQ4x0OGECw5FkPBQCR8JIPGUAg9JcPCWBx9jMYE6ExijYZE2FglskQDLGQC90QDuAA,F0AByXMMFpDR0XwNFxHAlKQZCkFBWkgPFECB9FcPFfBw/7MQC0ExBIUTGLFQlsQQDLAA,Chevreuse\\Cyno\\Dehya,All-Devouring Narwhal\\Guardian of Apep's Oasis\\Xinyan,0,1,2\\4,,,,TRUE,FALSE,AS,59,2,4
Rimuru,時代の敗北者,131,188,FxEAhhwYFGEQlKMZCkExOEgVFKCB9IEPGEAQ9rMQCzExA4UUGMFQTMQYDKFAitEZDWAA,AUDBxBcNFxAB0XkZCUEAlKMYCoAx9EgPFEGBA4EQGDEQTLMUC8ExioUYGKFQlcIZDGAA,All-Devouring Narwhal\\Cryo Hypostasis\\Keqing,All-Devouring Narwhal\\Keqing\\Layla,0,1,2\\4,,,,TRUE,FALSE,AS,60,2,4
Aytac,Tteokbokki,167,161,GICw0RwNAdAw408OBDDx5JIOCUAx8UcPCxBA87QPCzBg+b0PDJEwDMMQDMFQEcgRDBAA,AbAQywsNARAw0U0NBJDQ2U8NCOBg45cOCTBx9FcPFUBw9rQPDGEQC8EQDLGQDskQDOAA,Bennett\\Chevreuse\\Keqing,Bennett\\Diluc\\Mona,1,0,2\\4,,,,TRUE,FALSE,AS,61,2,4
