player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
AIR,Coffinuc,6,25,ApFS2hkOF7Gx81IQBkER9ZgQClFy9jIQFGISBFgUGrIyPJQRDcJhDccRDdKhEcsSDgEB,E2HxNqUMFUDxxGIMFpAhyagOCTDA45wOCUDQ5J0PFUBx9IIPGWDh9p4YGqHAir0aE+AA,Wriothesley\\Yelan\\Yoimiya,Abyss Lector: Violet Lightning\\Emperor of Fire and Iron\\Thoma,0,1,1\\2,,,,TRUE,FALSE,AS,15,1,2
sousou,猩猩緋,151,236,ERDR0RYNAWDQ1lkTEoCh9CoPCUBx9jAQE4EBCDMTFbFxO1cYDKFAisQZDGGQC8kaDfAA,F5AR3hkOGDCx4yIOEkAh5HoPCUBw9JcPClBA9qQPE2ExO1cTC7FAirQYDKGgDsoRDTAA,Azhdaha\\Cyno\\Eremite Scorching Loremaster,Chevreuse\\Consecrated Scorpion\\Lyney,0,1,1\\2,,,,TRUE,FALSE,AS,16,1,2
Monty,Nukleer,64,178,FfDgxAQMFEAByUQMFpAQ2oYPCEBg9JcPE2EBCDAQE4ExOzMTFbFxip4YGaHgC78QC7AA,G2JBNxcXGXLCaJAOG5Fy2qgOCrFx6pgPC5FB86UQFiFy9VgQDEFB9rUUFLJSPDYaFGEB,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Chiori\\Klee\\Navia,0,1,1\\2,,,,TRUE,FALSE,AS,17,1,2
smol1,FLUR,150,237,GMDBx1wMAnDh0ZENGREQlJwZCUHAWp0OCZDR6Z4OGaDg9LMPC0EwTLYUC8FgrrwaC+AA,EXCg6CUOEYGRiSIYEpAw8ZAPCRBx8kgPFDCB9FgPDECQ9skPGWFAANkQDQHQC+cRDjAA,Arataki Itto\\Kuki Shinobu\\Navia,Jean\\Lynette\\Lyney,1,0,1\\2,,,,TRUE,FALSE,AS,18,1,2
kritan,Kaizen,75,69,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFECB9UgPGGERaIEQC7HwD8QQDPFAacYWDJAA,ADBw2ScNEZCA3YMPCECg9IoPCGDg9o4QCVFxBTEQE2ExBjMTC7HwO78YDKFQisURDRAA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Shenhe\\Xiao\\Yelan,0,1,1\\2,,,,TRUE,FALSE,AS,19,1,2
weomi,もちつき,168,187,AZBR2RgNFrCw8lEPBSAQ9JcPCUBx9TEPE2ERO1cTGbExDJMQDMFgDcYQDNGgEMoRDQAA,AFBw0ycNEZCA2YMNCNCg9IoPCEDg9Y4PCWBw9pcQFVFwBr8QC2HxOzYYE6FgisUQDLAA,Wriothesley\\Yelan\\Yoimiya,Shenhe\\Xiao\\Yelan,0,1,1\\2,,,,TRUE,FALSE,AS,20,1,2
Ianradtan,696首,59,221,AGGhNkAMAEBBxEQMFJBAyYYNCKBg7pcOCeBx9jAPE2EBBTMQE1EwCL0TC7HwO78QE7AA,F1ExhXIYFlDR1HsNF0DB3nwPGiCh9DMPE0Ax9lcQFTFxBKwQGkHAir0YC6HRCzUWE5AA,Chongyun\\Sayu\\Xingqiu,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,0,1,1\\2,,,,TRUE,FALSE,AS,21,1,2
OwOscyy,Trion,117,159,FaDBykENGdCB8WoPFhCh8psPCSAQ9JcPCUBx9VcPGVAx9pMPC2HRAjUQE8FQDMMQDOAA,FUDhyUAMAJBB0UQNFhAQ2oYPCEBg9pcPE2AB+jAQE4ExCDMTFbFwO78YC6HwisQQDLAA,Cryo Hypostasis\\Kuki Shinobu\\Xianyun,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,1,0,1\\2,,,,TRUE,FALSE,AS,22,1,2
Monty,smol1,64,150,FfDgxAQMFEAByUQMFpAQ2oYPCEBg9JcPE2EBCDAQE4ExOzMTFbFxip4YGaHgC78QC7AA,GMDBx1wMAnDh0ZENGREQlJwZCUHAWp0OCZDR6Z4OGaDg9LMPC0EwTLYUC8FgrrwaC+AA,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Arataki Itto\\Kuki Shinobu\\Navia,0,1,1\\3,,,,TRUE,FALSE,AS,23,1,3
Coffinuc,Nukleer,25,178,E2HxNqUMFUDxxGIMFpAhyagOCTDA45wOCUDQ5J0PFUBx9IIPGWDh9p4YGqHAir0aE+AA,G2JBNxcXGXLCaJAOG5Fy2qgOCrFx6pgPC5FB86UQFiFy9VgQDEFB9rUUFLJSPDYaFGEB,Abyss Lector: Violet Lightning\\Emperor of Fire and Iron\\Thoma,Chiori\\Klee\\Navia,0,1,1\\3,,,,TRUE,FALSE,AS,24,1,3
Kaizen,ersihfrans,69,45,ADBw2ScNEZCA3YMPCECg9IoPCGDg9o4QCVFxBTEQE2ExBjMTC7HwO78YDKFQisURDRAA,E2HwNh0MFUDwxFkMFpAh42IOCTDA5JwOCUDQ9J0PGEAh9oIPGWHgirQYC6FgC70RExAA,Shenhe\\Xiao\\Yelan,Cyno\\Emperor of Fire and Iron\\Thoma,0,1,1\\3,,,,TRUE,FALSE,AS,25,1,3
Minty,OwOscyy,99,117,EdFxWF4MFUDxxGEMFpAhyWINCeDA9JwPCUDQ9p0VGLEhioIYGaHhC54RCxGQabkWC5AA,FaDBykENGdCB8WoPFhCh8psPCSAQ9JcPCUBx9VcPGVAx9pMPC2HRAjUQE8FQDMMQDOAA,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,Cryo Hypostasis\\Kuki Shinobu\\Xianyun,1,0,1\\3,,,,TRUE,FALSE,AS,26,1,3
Trion,やまゆう,159,202,FUDhyUAMAJBB0UQNFhAQ2oYPCEBg9pcPE2AB+jAQE4ExCDMTFbFwO78YC6HwisQQDLAA,EaCA2RUNFpCw21EPBSAQ9JcPCUBx9TEPE2ERAjMTFbFxO5MQGcEwDMYQDNFgEMoRDAAA,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Wriothesley\\Yelan\\Yoimiya,1,0,1\\3,,,,TRUE,FALSE,AS,27,1,3
猩猩緋,FLUR,236,237,F5AR3hkOGDCx4yIOEkAh5HoPCUBw9JcPClBA9qQPE2ExO1cTC7FAirQYDKGgDsoRDTAA,EXCg6CUOEYGRiSIYEpAw8ZAPCRBx8kgPFDCB9FgPDECQ9skPGWFAANkQDQHQC+cRDjAA,Chevreuse\\Consecrated Scorpion\\Lyney,Jean\\Lynette\\Lyney,1,0,1\\3,,,,TRUE,FALSE,AS,28,1,3
ぺとる,Ianradtan,120,59,GJES34wPEjGS5CMPGEGh5ZgQCiFy9TQQFEEy91gQG2KyPKwUFLJRi8sZDaKhDNoRDuEB,AGGhNkAMAEBBxEQMFJBAyYYNCKBg7pcOCeBx9jAPE2EBBTMQE1EwCL0TC7HwO78QE7AA,Chevreuse\\Consecrated Scorpion\\Lyney,Chongyun\\Sayu\\Xingqiu,1,0,1\\3,,,,TRUE,FALSE,AS,29,1,3
weomi,TDNmegane,168,155,AZBR2RgNFrCw8lEPBSAQ9JcPCUBx9TEPE2ERO1cTGbExDJMQDMFgDcYQDNGgEMoRDQAA,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFECB9UgPGGERaIEQC7HwD8QQDPFAacYWDJAA,Wriothesley\\Yelan\\Yoimiya,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,1,0,1\\3,,,,TRUE,FALSE,AS,30,1,3
696首,kritan,221,75,F1ExhXIYFlDR1HsNF0DB3nwPGiCh9DMPE0Ax9lcQFTFxBKwQGkHAir0YC6HRCzUWE5AA,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFECB9UgPGGERaIEQC7HwD8QQDPFAacYWDJAA,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,0,1,1\\3,,,,TRUE,FALSE,AS,31,1,3
もちつき,AIR,187,6,AFBw0ycNEZCA2YMNCNCg9IoPCEDg9Y4PCWBw9pcQFVFwBr8QC2HxOzYYE6FgisUQDLAA,ApFS2hkOF7Gx81IQBkER9ZgQClFy9jIQFGISBFgUGrIyPJQRDcJhDccRDdKhEcsSDgEB,Shenhe\\Xiao\\Yelan,Wriothesley\\Yelan\\Yoimiya,1,0,1\\3,,,,TRUE,FALSE,AS,32,1,3
OwOscyy,696首,117,221,FaDBykENGdCB8WoPFhCh8psPCSAQ9JcPCUBx9VcPGVAx9pMPC2HRAjUQE8FQDMMQDOAA,F1ExhXIYFlDR1HsNF0DB3nwPGiCh9DMPE0Ax9lcQFTFxBKwQGkHAir0YC6HRCzUWE5AA,Cryo Hypostasis\\Kuki Shinobu\\Xianyun,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,1,0,1\\4,,,,TRUE,FALSE,AS,33,1,4
ぺとる,Kaizen,120,69,GJES34wPEjGS5CMPGEGh5ZgQCiFy9TQQFEEy91gQG2KyPKwUFLJRi8sZDaKhDNoRDuEB,ADBw2ScNEZCA3YMPCECg9IoPCGDg9o4QCVFxBTEQE2ExBjMTC7HwO78YDKFQisURDRAA,Chevreuse\\Consecrated Scorpion\\Lyney,Shenhe\\Xiao\\Yelan,1,0,1\\4,,,,TRUE,FALSE,AS,34,1,4
weomi,Trion,168,159,AZBR2RgNFrCw8lEPBSAQ9JcPCUBx9TEPE2ERO1cTGbExDJMQDMFgDcYQDNGgEMoRDQAA,FUDhyUAMAJBB0UQNFhAQ2oYPCEBg9pcPE2AB+jAQE4ExCDMTFbFwO78YC6HwisQQDLAA,Wriothesley\\Yelan\\Yoimiya,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,0,1,1\\4,,,,TRUE,FALSE,AS,35,1,4
ersihfrans,smol1,45,150,E2HwNh0MFUDwxFkMFpAh42IOCTDA5JwOCUDQ9J0PGEAh9oIPGWHgirQYC6FgC70RExAA,GMDBx1wMAnDh0ZENGREQlJwZCUHAWp0OCZDR6Z4OGaDg9LMPC0EwTLYUC8FgrrwaC+AA,Cyno\\Emperor of Fire and Iron\\Thoma,Arataki Itto\\Kuki Shinobu\\Navia,1,0,1\\4,,,,TRUE,FALSE,AS,36,1,4
Coffinuc,猩猩緋,25,236,E2HxNqUMFUDxxGIMFpAhyagOCTDA45wOCUDQ5J0PFUBx9IIPGWDh9p4YGqHAir0aE+AA,F5AR3hkOGDCx4yIOEkAh5HoPCUBw9JcPClBA9qQPE2ExO1cTC7FAirQYDKGgDsoRDTAA,Abyss Lector: Violet Lightning\\Emperor of Fire and Iron\\Thoma,Chevreuse\\Consecrated Scorpion\\Lyney,0,1,1\\4,,,,TRUE,FALSE,AS,37,1,4
Nukleer,Minty,178,99,G2JBNxcXGXLCaJAOG5Fy2qgOCrFx6pgPC5FB86UQFiFy9VgQDEFB9rUUFLJSPDYaFGEB,EdFxWF4MFUDxxGEMFpAhyWINCeDA9JwPCUDQ9p0VGLEhioIYGaHhC54RCxGQabkWC5AA,Chiori\\Klee\\Navia,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,0,1,1\\4,,,,TRUE,FALSE,AS,38,1,4
もちつき,kritan,187,75,AFBw0ycNEZCA2YMNCNCg9IoPCEDg9Y4PCWBw9pcQFVFwBr8QC2HxOzYYE6FgisUQDLAA,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFECB9UgPGGERaIEQC7HwD8QQDPFAacYWDJAA,Shenhe\\Xiao\\Yelan,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,0,1,1\\4,,,,TRUE,FALSE,AS,39,1,4
smol1,ぺとる,150,120,GMDBx1wMAnDh0ZENGREQlJwZCUHAWp0OCZDR6Z4OGaDg9LMPC0EwTLYUC8FgrrwaC+AA,GJES34wPEjGS5CMPGEGh5ZgQCiFy9TQQFEEy91gQG2KyPKwUFLJRi8sZDaKhDNoRDuEB,Arataki Itto\\Kuki Shinobu\\Navia,Chevreuse\\Consecrated Scorpion\\Lyney,1,0,1\\5,,,,TRUE,FALSE,AS,40,1,5
kritan,ersihfrans,75,45,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFECB9UgPGGERaIEQC7HwD8QQDPFAacYWDJAA,E2HwNh0MFUDwxFkMFpAh42IOCTDA5JwOCUDQ9J0PGEAh9oIPGWHgirQYC6FgC70RExAA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Cyno\\Emperor of Fire and Iron\\Thoma,1,0,1\\5,,,,TRUE,FALSE,AS,41,1,5
OwOscyy,猩猩緋,117,236,FaDBykENGdCB8WoPFhCh8psPCSAQ9JcPCUBx9VcPGVAx9pMPC2HRAjUQE8FQDMMQDOAA,F5AR3hkOGDCx4yIOEkAh5HoPCUBw9JcPClBA9qQPE2ExO1cTC7FAirQYDKGgDsoRDTAA,Cryo Hypostasis\\Kuki Shinobu\\Xianyun,Chevreuse\\Consecrated Scorpion\\Lyney,1,0,1\\5,,,,TRUE,FALSE,AS,42,1,5
696首,Kaizen,221,69,F1ExhXIYFlDR1HsNF0DB3nwPGiCh9DMPE0Ax9lcQFTFxBKwQGkHAir0YC6HRCzUWE5AA,ADBw2ScNEZCA3YMPCECg9IoPCGDg9o4QCVFxBTEQE2ExBjMTC7HwO78YDKFQisURDRAA,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,Shenhe\\Xiao\\Yelan,0,1,1\\5,,,,TRUE,FALSE,AS,43,1,5
Nukleer,Trion,178,159,G2JBNxcXGXLCaJAOG5Fy2qgOCrFx6pgPC5FB86UQFiFy9VgQDEFB9rUUFLJSPDYaFGEB,FUDhyUAMAJBB0UQNFhAQ2oYPCEBg9pcPE2AB+jAQE4ExCDMTFbFwO78YC6HwisQQDLAA,Chiori\\Klee\\Navia,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,0,1,1\\5,,,,TRUE,FALSE,AS,44,1,5
Minty,もちつき,99,187,EdFxWF4MFUDxxGEMFpAhyWINCeDA9JwPCUDQ9p0VGLEhioIYGaHhC54RCxGQabkWC5AA,AFBw0ycNEZCA2YMNCNCg9IoPCEDg9Y4PCWBw9pcQFVFwBr8QC2HxOzYYE6FgisUQDLAA,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,Shenhe\\Xiao\\Yelan,1,0,1\\5,,,,TRUE,FALSE,AS,45,1,5
weomi,BYE,168,,ERBx3l4PFUDw9ZwPCWHAW50QCbHQEcIWDBEgYsQWDCFAackWDJGQgssYDCGwntEZDeAA,,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,,1,,2\\1,,TRUE,,,FALSE,AS,46,2,1
OwOscyy,sousou,117,151,FaDBykEMGfCB3WoPFhCh8ZsPCSAQ9JcPCUBx9VcPGVAx9pMPC2HRAjUQE8FQDMMQDOAA,EZDR0V4NERDh2WENCZBx3TAPE0AB9DMPFWFxCFcQGYHhO54TC7HwlsQQDLFAC8kRDDAA,Cryo Hypostasis\\Kuki Shinobu\\Xianyun,Abyss Herald: Wicked Torrents\\Eremite Scorching Loremaster\\Thunder Manifestation,0,1,2\\1,,,,TRUE,FALSE,AS,47,2,1
もちつき,Kaizen,187,69,FVHhNRUaFAHxoGEMFpERWiwOEhDA4Z0OCSDR4lcPGEAh9J4PGWDg9rYQC7Fgab0WE5AA,AFBwxScNETCA2YMNCJCg3YoPCEDg9I4PCWBx9jEQE1ExBTMQC2HwBr8TE7FhO1gRDBAA,Abyss Herald: Wicked Torrents\\La Signora\\Neuvillette,Shenhe\\Xiao\\Yelan,1,0,2\\1,,,,TRUE,FALSE,AS,48,2,1
DarkShrine,Ianradtan,28,59,FWDB0ZgNFRHhWmoPFkCh9GEPCVAQ9qAPCmEBTEgUFMGAaK0QCuHQD8QQDPFAacYWDJAA,FRDB0ZgNANCx9GoPCUBx9TAPFGCB9kgPGJEhO4IQDKFAC8QQDLFgDcYQDNGQEckRDTAA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Kuki Shinobu\\Mona\\Xianyun,1,0,2\\1,,,,TRUE,FALSE,AS,49,2,1
こじ,AIR,184,6,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFFCB9kgWGIERDYEQC+HwD8QQDPFAacYWDJAA,GlFBNl4TGGDByqcMGqFxZ2ENCZBw2ZcNCuBB6TMOE5Ax9FcPFUBw9bQPC1FQO7UTE7AA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Abyss Herald: Wicked Torrents\\Chiori\\Navia,0,1,2\\1,,,,TRUE,FALSE,AS,50,2,1
ersihfrans,Nukleer,45,178,EUDRxBcMFZDxyWIMFrAgy5wNCRDA0Z0PCUDR9FcYGKEhip4aCyFAC70QE7FhDzYRDBAA,G1JBNxcUGWLCaJAXG3Fy2qgOCZFh3JgPCpFx6qUQCyFC81gQFkFx9bUQDFJCPDYUFLEB,Emperor of Fire and Iron\\Eremite Scorching Loremaster\\Layla,Chiori\\Klee\\Navia,0,0,2\\1,,,TRUE,TRUE,FALSE,AS,51,2,1
Aida,kritan,242,75,AYFx6SgQAxFB8mQQByEx9JgQCjFx9rkQDVGR98oQDWLRDM4RDrKRD9oRD/JxEOgSDzEB,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFECB9UgPGGERaIEQC7HwD8QQDPFAacYWDJAA,Shenhe\\Sucrose\\Xiao,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,0,1,2\\1,,,,TRUE,FALSE,AS,52,2,1
Paroy,Coffinuc,118,25,AEDQxSgMFVDByWoNBxDR0S8NFLBw9JcPCUBx9TAQE2EBBkgQFIGACL8TC7HwisQYDKAA,FlHRhUIYF1Axz0YNF0DB1HwNGuCh8qoPE0Ax9FcPGmGxBKsTGcHhip4YC6HRDjUQE+AA,Kaedehara Kazuha\\Kuki Shinobu\\Sangonomiya Kokomi,Guardian of Apep's Oasis\\Millennial Pearl Seahorse\\Xinyan,0,1,2\\1,,,,TRUE,FALSE,AS,53,2,1
ぺとる,FLUR,120,237,AWGgNgEMGqBQyj0OA1DQ5ZcOE2Ax8jMPFSBx85MPGUAw9LUPC1BQ9sETE7FROzUQE7AA,EXCg6CUOEYGRiSIYEpAw8ZAPCRBx8kgPFDCB9FgPDECQ9skPGWFAANkQDQHQC+cRDjAA,Abyss Lector: Violet Lightning\\Fischl\\Ganyu,Jean\\Lynette\\Lyney,1,0,2\\1,,,,TRUE,FALSE,AS,54,2,1
FLUR,Ianradtan,237,59,EXCg6CUOEYGRiSIYEpAw8ZAPCRBx8kgPFDCB9FgPDECQ9skPGWFAANkQDQHQC+cRDjAA,FRDB0ZgNANCx9GoPCUBx9TAPFGCB9kgPGJEhO4IQDKFAC8QQDLFgDcYQDNGQEckRDTAA,Jean\\Lynette\\Lyney,Kuki Shinobu\\Mona\\Xianyun,0,1,2\\2,,,,TRUE,FALSE,AS,55,2,2
Kaizen,Paroy,69,118,AFBwxScNETCA2YMNCJCg3YoPCEDg9I4PCWBx9jEQE1ExBTMQC2HwBr8TE7FhO1gRDBAA,AEDQxSgMFVDByWoNBxDR0S8NFLBw9JcPCUBx9TAQE2EBBkgQFIGACL8TC7HwisQYDKAA,Shenhe\\Xiao\\Yelan,Kaedehara Kazuha\\Kuki Shinobu\\Sangonomiya Kokomi,0,1,2\\2,,,,TRUE,FALSE,AS,56,2,2
Nukleer,Aida,178,242,G1JBNxcUGWLCaJAXG3Fy2qgOCZFh3JgPCpFx6qUQCyFC81gQFkFx9bUQDFJCPDYUFLEB,AYFx6SgQAxFB8mQQByEx9JgQCjFx9rkQDVGR98oQDWLRDM4RDrKRD9oRD/JxEOgSDzEB,Chiori\\Klee\\Navia,Shenhe\\Sucrose\\Xiao,1,0,2\\2,,,,TRUE,FALSE,AS,57,2,2
ぺとる,weomi,120,168,AWGgNgEMGqBQyj0OA1DQ5ZcOE2Ax8jMPFSBx85MPGUAw9LUPC1BQ9sETE7FROzUQE7AA,ERBx3l4PFUDw9ZwPCWHAW50QCbHQEcIWDBEgYsQWDCFAackWDJGQgssYDCGwntEZDeAA,Abyss Lector: Violet Lightning\\Fischl\\Ganyu,Abyss Herald: Wicked Torrents\\Emperor of Fire and Iron\\Layla,0,1,2\\2,,,,TRUE,FALSE,AS,58,2,2
kritan,もちつき,75,187,FWDByZgMFZDh0WoNFhAQ1ZEVE6AB9DAPFECB9UgPGGERaIEQC7HwD8QQDPFAacYWDJAA,FVHhNRUaFAHxoGEMFpERWiwOEhDA4Z0OCSDR4lcPGEAh9J4PGWDg9rYQC7Fgab0WE5AA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Abyss Herald: Wicked Torrents\\La Signora\\Neuvillette,1,0,2\\2,,,,TRUE,FALSE,AS,59,2,2
Coffinuc,AIR,25,6,FlHRhUIYF1Axz0YNF0DB1HwNGuCh8qoPE0Ax9FcPGmGxBKsTGcHhip4YC6HRDjUQE+AA,GlFBNl4TGGDByqcMGqFxZ2ENCZBw2ZcNCuBB6TMOE5Ax9FcPFUBw9bQPC1FQO7UTE7AA,Guardian of Apep's Oasis\\Millennial Pearl Seahorse\\Xinyan,Abyss Herald: Wicked Torrents\\Chiori\\Navia,0,1,2\\2,,,,TRUE,FALSE,AS,60,2,2
