player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
Nukleer,こじ,178,184,AxCAxwgMA3CQ3kQPBDBA83QPB1BA9XUPB9BQ/bMPC/Aw/7kQC3GQC7wQC7HAD8EQDPAA,AeAw4xUOAzCQ5E8PBBDw8ZcPCUBw9LMPC1Aw9bwPC2DA9r0QDCEQC8EQDLFwDscRDRAA,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,Bennett\\Electro Hypostasis\\Yoimiya,0,1,1\\2,,,,TRUE,FALSE,AS,25,1,2
@Meow-Meow,Dusclops,360,273,AkAg7hIPASCA804PBDDg9F4PCUBw9ZcPDGAQ+cEPDNGQAskQDSHQCuMQDrEwC+QQDuAA,AlEx5zoPAmHB8lAQChEB9ZEQCkFx9pgQDVER98IQDWKRCMoRDXKhDMsRDrLRD+YRD+EB,Lisa\\Xiangling\\Yanfei,Bennett\\Electro Hypostasis\\Keqing,0,1,1\\2,,,,TRUE,FALSE,AS,26,1,2
Ryssa,Zakura,133,584,AABA8QcPAhAA844PCTBw9JcPC0DQ9b0PDFCQ9skPDdCQ/dkQDaHQC98QDbHwDuAQDuAA,BHFRyiQNBJFx3XIQCEEx9ZYQClFR97QQDIEx/rkQDNKBC70RDKLBDMIRDbIREMgRDfEB,Chongyun\\Raiden Shogun\\Shenhe,Dori\\Fatui Pyro Agent\\Rhodeia of Loch,1,0,1\\2,,,,TRUE,FALSE,AS,27,1,2
Kitchen,washed,588,134,ARBg8QsPACDA9YMPCNEwApcQCSFwA8kQDDGQB9QQDXFAC9sQDrEQDOEQDsEgEOIRDwAA,AxAQ8jUPASCg9JcPCUBw9cIPDFAg9sYPDJBg/cgPDNGACskQDbEQC9EQDeHQDvERDxAA,Klee\\Mona\\Tartaglia,Fischl\\Nahida\\Rhodeia of Loch,0,1,1\\2,,,,TRUE,FALSE,AS,28,1,2
Zuoshen,勇斗,585,592,ApDg6RkOAqCg6ogPCECA9J0PCWDQ/cIQDCEgAsYQDKFgC8kQDLGQDdEQDeEQD90QDvAA,AZDA3RMOATBg408OBEDw5JAPCRBw9JcPC0Aw9bMPC1DA9rwPDNEQC8EQDLFwDscRDDAA,Arataki Itto\\Dehya\\Ningguang,Bennett\\Keqing\\Klee,0,1,1\\2,,,,TRUE,FALSE,AS,29,1,2
.,glasse de fontaine,589,109,BBGR8jYQAiHx81wQBkGx9nYQClFR98IQDdERAMoQDfKRC9oRDrKxDOYRD+JRD+cREPEB,ADBw3iwNAPAQ34MOCAAw4IoPCBCg8Y4PCEDg9J0PCdHQBr8QC2HwC8kQDLGQDtMQDeAA,Electro Hypostasis\\Kujou Sara\\Rhodeia of Loch,Ganyu\\Shenhe\\Zhongli,0,1,1\\2,,,,TRUE,FALSE,AS,30,1,2
AC,Akane,361,501,AyAg9BEPAUCw9W4PBmDg9oUPCNBQ/aoPCuGwBawQC1EgB8kQDHGQC9wQD+EQD/ERDzAA,ACCw8hAPAyAA9kwPBGDA/KQPCsBA/b0PDNEQCsEQDKEwC8MQDbHgDuEQDuEQD+IQDvAA,Diluc\\Razor\\Yaoyao,Mona\\Nilou\\Tighnari,0,1,1\\2,,,,TRUE,FALSE,AS,31,1,2
Xeiiryuu,Hehetmon,231,590,AWDQ2QoNAZCg21YOBVBg5ZcPCVBw9bMQCyEwAsgQDDGAA8kQDFGQDMoQDMGgENYRDQAA,ArAw6S4OApCw6l8PCECA9IgPCVBw9p0PCdHQArkQCyGQC70QC7HQDsEQDOEQD8kQDfAA,Cyno\\Fischl\\Xingqiu,Arataki Itto\\Dori\\Noelle,1,0,1\\2,,,,TRUE,FALSE,AS,32,1,2
Gabeh,Nandha,587,111,ARAA4TMOACCw4kwPBBDA8aMPCsAw/MEPDNAQ/cMQDIEwCMkQDLGQC84QDPHgD94RDkAA,AzBQ9DwPAVAA9b0PC2DQ9skPDMCQ/N4PDtAQ/eEPDvAg/+IQD7EQC/EPDzAg9PIND5AA,Baizhu\\Mona\\Nilou,Jadeplume Terrorshroom\\Nilou\\Rhodeia of Loch,0,1,1\\2,,,,TRUE,FALSE,AS,33,1,2
diarin,Dottier,32,582,AiEB8QwQBAER8k0QBRHB9ZgQCkFx9r4QDWGR98oQDsEh/dMRDrLhDOIRD+IRD+MSDzEB,APBA4CAOAABw8YYPCBDg844PCUBw9JcPC1DQ9b0PDGCQ+MkQDKHQC80QDbHQDt8QDeAA,Mona\\Nahida\\Nilou,Chongyun\\Raiden Shogun\\Shenhe,0,1,1\\2,,,,TRUE,FALSE,AS,34,1,2
もちつき,Ark,187,13,ApHR3zAPAlGh5loQBgGR8YQQCREx8o8QCUHh9ZgQClFx96URC2JBB8ARDLLxDdoRDsEB,AhAA8QcPACBA8pcPCTBw9b0PDFCQ9skPDIDQ/dkPDdGQCt0QDaHwC98QDrEADuAQD+AA,Collei\\Cyno\\Fischl,Chongyun\\Raiden Shogun\\Shenhe,1,0,1\\2,,,,TRUE,FALSE,AS,35,1,2
Hina,Sherry,591,581,AWDg2QQNAZCw20AOBFAA5ZcOCWBw9MIPDEEgA8YQDDFgC8oQDLGgDNEQDcEQENYRDQAA,AXGRyisNAZHR32cPCBGh4nsPCiHR454QDGEx+rQQDNGR/7wRDKKxDL0RDLLBEMgRDfEB,Beidou\\Chongyun\\Razor,Barbara\\Ningguang\\Sangonomiya Kokomi,0,1,1\\2,,,,TRUE,FALSE,AS,36,1,2
Gabeh,@Meow-Meow,587,360,ARAA4TMOACCw4kwPBBDA8aMPCsAw/MEPDNAQ/cMQDIEwCMkQDLGQC84QDPHgD94RDkAA,AkAg7hIPASCA804PBDDg9F4PCUBw9ZcPDGAQ+cEPDNGQAskQDSHQCuMQDrEwC+QQDuAA,Baizhu\\Mona\\Nilou,Lisa\\Xiangling\\Yanfei,1,0,1\\3,,,,TRUE,FALSE,AS,37,1,3
Dusclops,washed,273,134,AlEx5zoPAmHB8lAQChEB9ZEQCkFx9pgQDVER98IQDWKRCMoRDXKhDMsRDrLRD+YRD+EB,AxAQ8jUPASCg9JcPCUBw9cIPDFAg9sYPDJBg/cgPDNGACskQDbEQC9EQDeHQDvERDxAA,Bennett\\Electro Hypostasis\\Keqing,Fischl\\Nahida\\Rhodeia of Loch,0,1,1\\3,,,,TRUE,FALSE,AS,38,1,3
ZarBonミ★,Kitchen,586,588,AGBA1hcNAJCg2UANCbBw8pcPCyCg9b0PDGGAAsgQDCGQA8kQDDGgDMoQDMHwEM8RDQAA,ARBg8QsPACDA9YMPCNEwApcQCSFwA8kQDDGQB9QQDXFAC9sQDrEQDOEQDsEgEOIRDwAA,Chongyun\\Hu Tao\\Xingqiu,Klee\\Mona\\Tartaglia,0,1,1\\3,,,,TRUE,FALSE,AS,39,1,3
FLUR,Hina,237,591,ABCw8hAPAyAw80wPBDDA9MEPDEAQ9sIPDHCQ+ckPDcDg/OEPDtAQ/eIQDrEgDvERDzAA,AWDg2QQNAZCw20AOBFAA5ZcOCWBw9MIPDEEgA8YQDDFgC8oQDLGgDNEQDcEQENYRDQAA,Baizhu\\Mona\\Nilou,Beidou\\Chongyun\\Razor,1,0,1\\3,,,,TRUE,FALSE,AS,40,1,3
Akane,Magik!,501,583,ACCw8hAPAyAA9kwPBGDA/KQPCsBA/b0PDNEQCsEQDKEwC8MQDbHgDuEQDuEQD+IQDvAA,BNFR8iIQBBFx9XQQCkFR9pYQDFEx97QQDIGB/rkQDNLBC70RDaJxDMgRDbKREMoRDvEB,Mona\\Nilou\\Tighnari,Fatui Pyro Agent\\Rhodeia of Loch\\Yae Miko,0,1,1\\3,,,,TRUE,FALSE,AS,41,1,3
Shinon,duck,140,34,ABBA8QcPAjAA9JcPCUBw9b0PDFCQ9skPDNDQ/c0QDSGQCt0QDaHwC98QDrEADuAQD+AA,AhEB8jIQASHh800QBVHB9soQDWGR99oQDpGR/dwQD8ER/uIQD9IhC+MREKIBDPERELEB,Chongyun\\Raiden Shogun\\Shenhe,Kamisato Ayato\\Nahida\\Nilou,1,0,1\\3,,,,TRUE,FALSE,AS,42,1,3
diarin,勇斗,32,592,AiEB8QwQBAER8k0QBRHB9ZgQCkFx9r4QDWGR98oQDsEh/dMRDrLhDOIRD+IRD+MSDzEB,AZDA3RMOATBg408OBEDw5JAPCRBw9JcPC0Aw9bMPC1DA9rwPDNEQC8EQDLFwDscRDDAA,Mona\\Nahida\\Nilou,Bennett\\Keqing\\Klee,1,0,1\\3,,,,TRUE,FALSE,AS,43,1,3
Hehetmon,Seikatsu101,590,137,ArAw6S4OApCw6l8PCECA9IgPCVBw9p0PCdHQArkQCyGQC70QC7HQDsEQDOEQD8kQDfAA,ARAA8TwPAzBQ80wPBFDA9ZUPCWBQ9r0PC5DQ+ckPDPCQ/94QDrEQC+EQDuEgD+IQD/AA,Arataki Itto\\Dori\\Noelle,Jadeplume Terrorshroom\\Nilou\\Rhodeia of Loch,0,1,1\\3,,,,TRUE,FALSE,AS,44,1,3
Rocky,Ark,412,13,AJCg2RcNAbCA44oOCDCg5JcPCSBw9L0PC0DQ9ckPDGGQAsoQDLGgC9YQDcFgENcRDQAA,AhAA8QcPACBA8pcPCTBw9b0PDFCQ9skPDIDQ/dkPDdGQCt0QDaHwC98QDrEADuAQD+AA,Hu Tao\\Xingqiu\\Yanfei,Chongyun\\Raiden Shogun\\Shenhe,0,1,1\\3,,,,TRUE,FALSE,AS,45,1,3
もちつき,Nandha,187,111,ApHR3zAPAlGh5loQBgGR8YQQCREx8o8QCUHh9ZgQClFx96URC2JBB8ARDLLxDdoRDsEB,AzBQ9DwPAVAA9b0PC2DQ9skPDMCQ/N4PDtAQ/eEPDvAg/+IQD7EQC/EPDzAg9PIND5AA,Collei\\Cyno\\Fischl,Jadeplume Terrorshroom\\Nilou\\Rhodeia of Loch,0,1,1\\3,,,,TRUE,FALSE,AS,46,1,3
Sherry,JatNad,581,64,AXGRyisNAZHR32cPCBGh4nsPCiHR454QDGEx+rQQDNGR/7wRDKKxDL0RDLLBEMgRDfEB,AGBg3QsPAhCQ8ZcPCSBw9ZgPCWCA+L0QCyHQAsIQDLEgC8kQDMGQDMoQDOGgDtYRDTAA,Barbara\\Ningguang\\Sangonomiya Kokomi,Eula\\Mona\\Wanderer,0,1,1\\3,,,,TRUE,FALSE,AS,47,1,3
Kimyerim,AC,107,361,ASAg8hgPAVDg9VQPBWBA9loPCdFwApcQDCGQB8kQDXFgC9YQDbHgDuMQDuEwEOQRDwAA,AyAg9BEPAUCw9W4PBmDg9oUPCNBQ/aoPCuGwBawQC1EgB8kQDHGQC9wQD+EQD/ERDzAA,Beidou\\Xiangling\\Yanfei,Diluc\\Razor\\Yaoyao,0,1,1\\3,,,,TRUE,FALSE,AS,48,1,3
Zakura,Zuoshen,584,585,BHFRyiQNBJFx3XIQCEEx9ZYQClFR97QQDIEx/rkQDNKBC70RDKLBDMIRDbIREMgRDfEB,ApDg6RkOAqCg6ogPCECA9J0PCWDQ/cIQDCEgAsYQDKFgC8kQDLGQDdEQDeEQD90QDvAA,Dori\\Fatui Pyro Agent\\Rhodeia of Loch,Arataki Itto\\Dehya\\Ningguang,0,1,1\\3,,,,TRUE,FALSE,AS,49,1,3
Sloth,Dottier,222,582,AYAwyScMApAA2U8NBJDw22MPBiAw844PCGDg9pcQCTFwA7MQC1EwBcEQDLEQDMgQDMAA,APBA4CAOAABw8YYPCBDg844PCUBw9JcPC1DQ9b0PDGCQ+MkQDKHQC80QDbHQDt8QDeAA,Bennett\\Raiden Shogun\\Xiao,Chongyun\\Raiden Shogun\\Shenhe,0,1,1\\3,,,,TRUE,FALSE,AS,50,1,3
Rynana,.,508,589,AdBg8TEPARDA8lIPCSBw9ZcPC1DQ9r0PDIAg/cIPDNGAAsgQDKGQC8kQDbGQDtkQDfAA,BBGR8jYQAiHx81wQBkGx9nYQClFR98IQDdERAMoQDfKRC9oRDrKxDOYRD+JRD+cREPEB,Keqing\\Klee\\Nahida,Electro Hypostasis\\Kujou Sara\\Rhodeia of Loch,0,1,1\\3,,,,TRUE,FALSE,AS,51,1,3
Ryssa,こじ,133,184,AABA8QcPAhAA844PCTBw9JcPC0DQ9b0PDFCQ9skPDdCQ/dkQDaHQC98QDbHwDuAQDuAA,AeAw4xUOAzCQ5E8PBBDw8ZcPCUBw9LMPC1Aw9bwPC2DA9r0QDCEQC8EQDLFwDscRDRAA,Chongyun\\Raiden Shogun\\Shenhe,Bennett\\Electro Hypostasis\\Yoimiya,0,1,1\\3,,,,TRUE,FALSE,AS,52,1,3
Nukleer,Buer,178,444,AxCAxwgMA3CQ3kQPBDBA83QPB1BA9XUPB9BQ/bMPC/Aw/7kQC3GQC7wQC7HAD8EQDPAA,AxBQ4SEOAyBg4l0PBxAg8bMPCyAw9bwPC1DA9sEPDJAQ/ccQDKFwC8kQDLGQDt4QDvAA,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,Mirror Maiden\\Rhodeia of Loch\\Yae Miko,1,0,1\\3,,,,TRUE,FALSE,AS,53,1,3
glasse de fontaine,Xeiiryuu,109,231,ADBw3iwNAPAQ34MOCAAw4IoPCBCg8Y4PCEDg9J0PCdHQBr8QC2HwC8kQDLGQDtMQDeAA,AWDQ2QoNAZCg21YOBVBg5ZcPCVBw9bMQCyEwAsgQDDGAA8kQDFGQDMoQDMGgENYRDQAA,Ganyu\\Shenhe\\Zhongli,Cyno\\Fischl\\Xingqiu,1,0,1\\3,,,,TRUE,FALSE,AS,54,1,3
ZarBonミ★,BYE,586,,AGBA1hcNAJCg2UANCbBw8pcPCyCg9b0PDGGAAsgQDCGQA8kQDDGgDMoQDMHwEM8RDQAA,,Chongyun\\Hu Tao\\Xingqiu,,1,,1\\4,,TRUE,,,FALSE,AS,55,1,4
AC,JatNad,361,64,AyAg9BEPAUCw9W4PBmDg9oUPCNBQ/aoPCuGwBawQC1EgB8kQDHGQC9wQD+EQD/ERDzAA,AGBg3QsPAhCQ8ZcPCSBw9ZgPCWCA+L0QCyHQAsIQDLEgC8kQDMGQDMoQDOGgDtYRDTAA,Diluc\\Razor\\Yaoyao,Eula\\Mona\\Wanderer,1,0,1\\4,,,,TRUE,FALSE,AS,56,1,4
Buer,勇斗,444,592,AxBQ4SEOAyBg4l0PBxAg8bMPCyAw9bwPC1DA9sEPDJAQ/ccQDKFwC8kQDLGQDt4QDvAA,AZDA3RMOATBg408OBEDw5JAPCRBw9JcPC0Aw9bMPC1DA9rwPDNEQC8EQDLFwDscRDDAA,Mirror Maiden\\Rhodeia of Loch\\Yae Miko,Bennett\\Keqing\\Klee,0,1,1\\4,,,,TRUE,FALSE,AS,57,1,4
もちつき,FLUR,187,237,ApHR3zAPAlGh5loQBgGR8YQQCREx8o8QCUHh9ZgQClFx96URC2JBB8ARDLLxDdoRDsEB,ABCw8hAPAyAw80wPBDDA9MEPDEAQ9sIPDHCQ+ckPDcDg/OEPDtAQ/eIQDrEgDvERDzAA,Collei\\Cyno\\Fischl,Baizhu\\Mona\\Nilou,1,0,1\\4,,,,TRUE,FALSE,AS,58,1,4
@Meow-Meow,Hina,360,591,AkAg7hIPASCA804PBDDg9F4PCUBw9ZcPDGAQ+cEPDNGQAskQDSHQCuMQDrEwC+QQDuAA,AWDg2QQNAZCw20AOBFAA5ZcOCWBw9MIPDEEgA8YQDDFgC8oQDLGgDNEQDcEQENYRDQAA,Lisa\\Xiangling\\Yanfei,Beidou\\Chongyun\\Razor,1,0,1\\4,,,,TRUE,FALSE,AS,59,1,4
Akane,Xeiiryuu,501,231,ACCw8hAPAyAA9kwPBGDA/KQPCsBA/b0PDNEQCsEQDKEwC8MQDbHgDuEQDuEQD+IQDvAA,AWDQ2QoNAZCg21YOBVBg5ZcPCVBw9bMQCyEwAsgQDDGAA8kQDFGQDMoQDMGgENYRDQAA,Mona\\Nilou\\Tighnari,Cyno\\Fischl\\Xingqiu,0,1,1\\4,,,,TRUE,FALSE,AS,60,1,4
Seikatsu101,Nukleer,137,178,ARAA8TwPAzBQ80wPBFDA9ZUPCWBQ9r0PC5DQ+ckPDPCQ/94QDrEQC+EQDuEgD+IQD/AA,AxCAxwgMA3CQ3kQPBDBA83QPB1BA9XUPB9BQ/bMPC/Aw/7kQC3GQC7wQC7HAD8EQDPAA,Jadeplume Terrorshroom\\Nilou\\Rhodeia of Loch,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,0,1,1\\4,,,,TRUE,FALSE,AS,61,1,4
