player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
もちつき,weomi,187,168,ApDByW4VFJEhWXcOF5Bw6YwOCODh7i4PCSBw8pcPDEAQ9MEQEzFhAzYQDFFQEMURDAAA,FBAhzW4MAtDB6XcOF5Bw7owOCODh8i4PEiDg9JcPCUFwA8UQDDFQDMkQDMGQENERDQAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,1,0,1\\1,,,,TRUE,TRUE,AS,11,1,1
Ninja,LoLittleBoy,114,379,F2Hh1xgOArFR5FIPCTHh748PE+Hi9S8QCkJxBJgRFDISBjIRFFIyPDQRDMLxEcASDgEB,AVBRyW4MAZBw24sOCDDh4y4OEuDg7pcPCSBw8r0PC0DR9IQQGDFAA8IQDFEgEMURDAAA,Hu Tao\\Yoimiya\\Yun Jin,Hu Tao\\Yoimiya\\Yun Jin,0,1,1\\1,,,,TRUE,TRUE,AS,12,1,1
Soba,JarNad,185,64,FpHBWU8OFiCx4n0YE5ExiTMPFECB9EgPGGERCIEQC4HRO4QTDLGQaMkWDYGQadkWFZAA,FZDRyRoNEbCR5yMOFnAB6GAOCIAw9IMPCUBw9ZcQE2EwBrQQE7FRCzUREzFhADYQDAAA,Furina\\Neuvillette\\Wriothesley,Faruzan\\Lynette\\Lyney,0,1,1\\1,,,,TRUE,FALSE,AS,13,1,1
sousou,Dio,151,380,ARGhOGwVEZGQWaQNCuFBiTMPE0Ax9EgPFGCB9oQPDJEwCMQQDIFAO8kWDIGQaNEQDbAA,FkHC3xsZF5LCinYQF1Gi94EQCmJyCTQRFYKCPEkWGbISaYIXDILRDL4RFrKBasUXDZEB,Fischl\\Furina\\Lyney,Furina\\Kuki Shinobu\\Lynette,0,0,1\\1,,,TRUE,TRUE,FALSE,AS,14,1,1
kritan,cider,75,381,ApDByW4VFJEhWXcOF5Bw6YwOCODh7i4PCSBw8pcPDEAQ9MEQEzFhAzYQDFFQEMURDAAA,APCxn28KFxABoXgKFzCBo3kYBxHAgXwMBxDQwX0NEuHBASwQCBFgA4YQFzHxin8YCaAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,All-Devouring Narwhal\\Kaveh\\Mona,0,1,1\\1,,,,TRUE,FALSE,AS,15,1,1
AIR,Kleepocalypse,6,178,AECxyUAMAJBhykQMFKBA0YYNCKBg9JcPCkBB9jAQE1EBBTMQE4EwCL8TC7HwO8QQDLAA,BEGBxwkNBGGRykUNCJFS0jEOFBICiUkQFWKCCIIRGYIRCcIRDbISDIURGfJBEMUSDREB,Eula\\Mona\\Sayu,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,1,0,1\\1,,,,TRUE,FALSE,AS,16,1,1
箱庭,かうぐわ,56,382,F9ABnWwKFjDxo3UYFxFRgXgYF1GAhYUMCCBQwoYYCHGAh4gVF6HxAX8QFBFxA0cQCTAA,AECxyUAMAJFhOEQVFJFAWYYNCNBg9JcPCkBB9jAQE1EBBTMQE4EwCL8TC7HwO8QQDLAA,All-Devouring Narwhal\\Furina\\Kaveh,Eula\\Mona\\Sayu,0,1,1\\1,,,,TRUE,FALSE,AS,17,1,1
そら,こじ,383,184,AVGxyioNF5Gx0n0OCBLSOS0UCoJxWpkOFKEC9TEQFEEy9zQRDILxCcAUDbJBDMURDbEB,FBEhWW4VApHBWncOF5Bw6YwOCODh7i4PEiDg8pcPCUBw9MUQDDFQA8kQDFGQENERDQAA,Mona\\Wanderer\\Wriothesley,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,1,0,1\\1,,,,TRUE,FALSE,AS,18,1,1
duck,BYE,34,,FVDB1WwNA5AR2XUNF+BQ8XwPCRBw9ZcPE4EBCDAQE4ExOzMTE7FhaDYWDIGQC8kQDbAA,,Furina\\Kuki Shinobu\\Nahida,,1,,1\\2,,TRUE,,,FALSE,AS,19,1,2
AIR,Ianradtan,6,59,AECxyUAMAJBhykQMFKBA0YYNCKBg9JcPCkBB9jAQE1EBBTMQE4EwCL8TC7HwO8QQDLAA,AWFBxQwNFUECykUNFZJBWocWCZFh25gQCkFy9TEQFGICBjQRFFIxCb4RDILSPDcRFLEB,Eula\\Mona\\Sayu,Chongyun\\Mona\\Sayu,0,1,1\\2,,,,TRUE,FALSE,AS,20,1,2
shinichi,UDon,376,378,AECwxSkMAFBgyXwMB5DQ0YYNCRBw3ZcPCVCA9pgPE5EBAjAQE4FhCDYTDLEgC8QQDLAA,FpDA2RoYEXGQh4MNCLAw8pcPCSBx9DMPE0Aw9b0PC1Dw9r8PE5Bh+TYQGFFRO4UQDbAA,Eula\\Mona\\Wanderer,Fischl\\Furina\\Lyney,1,0,1\\2,,,,TRUE,FALSE,AS,21,1,2
Dio,MrBeast ! ! ! ! ! ! !,380,109,FkHC3xsZF5LCinYQF1Gi94EQCmJyCTQRFYKCPEkWGbISaYIXDILRDL4RFrKBasUXDZEB,AlCRyWsMAJCw0XwNBxHROCwTCYFwWZcVCZCA3ZgPE0AB9DAPC2HwCMQQDIFATMUQDMAA,Furina\\Kuki Shinobu\\Lynette,Mona\\Wanderer\\Wriothesley,0,1,1\\2,,,,TRUE,FALSE,AS,22,1,2
Burst,kritan,58,75,EdCBzW4NAhDB0XcOF5Bw6YwOCODh7i4PCUBx9DEQEyExBjMQDGFQC8UQDLGQEMkRDAAA,ApDByW4VFJEhWXcOF5Bw6YwOCODh7i4PCSBw8pcPDEAQ9MEQEzFhAzYQDFFQEMURDAAA,Yelan\\Yun Jin\\Zhongli,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\2,,,,TRUE,FALSE,AS,23,1,2
塩むすび,ryzac,146,134,FvCw3wcOAgAA4JcPCRBx8TMPE0Aw9L0PC1DQ9s0QDCHRAmcQFqFwCtkQDbGQC90QDcAA,FlDgySYMApDAz2IMBvAh6XcOF5Bw7ooOCOHhAy4QEjHgBZcQCVFwDMEQDMEQEMURDAAA,Raiden Shogun\\Shenhe\\Wriothesley,Venti\\Yun Jin\\Zhongli,0,1,1\\2,,,,TRUE,FALSE,AS,24,1,2
こじ,Ninja,184,114,FBEhWW4VApHBWncOF5Bw6YwOCODh7i4PEiDg8pcPCUBw9MUQDDFQA8kQDFGQENERDQAA,F2Hh1xgOArFR5FIPCTHh748PE+Hi9S8QCkJxBJgRFDISBjIRFFIyPDQRDMLxEcASDgEB,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Hu Tao\\Yoimiya\\Yun Jin,1,0,1\\2,,,,TRUE,FALSE,AS,25,1,2
かうぐわ,JarNad,382,64,AECxyUAMAJFhOEQVFJFAWYYNCNBg9JcPCkBB9jAQE1EBBTMQE4EwCL8TC7HwO8QQDLAA,FZDRyRoNEbCR5yMOFnAB6GAOCIAw9IMPCUBw9ZcQE2EwBrQQE7FRCzUREzFhADYQDAAA,Eula\\Mona\\Sayu,Faruzan\\Lynette\\Lyney,0,1,1\\2,,,,TRUE,FALSE,AS,26,1,2
2Fast,Minty,2,99,AaBRz24MFvHBZ3UWBXAR23cPCSBw8pcPE1EROzETE7ExCTMQC5HQDL0QDMGQEMkRDAAA,ERBQ2QsNEZHgWZcVCpFBiDAPE0AB9DMPE2ExCIQQDIFAO8QTDLGQTMkWDIGgaNERDRAA,Furina\\Yoimiya\\Yun Jin,La Signora\\Mona\\Thunder Manifestation,0,1,1\\2,,,,TRUE,FALSE,AS,27,1,2
箱庭,Ryssa,56,133,F9ABnWwKFjDxo3UYFxFRgXgYF1GAhYUMCCBQwoYYCHGAh4gVF6HxAX8QFBFxA0cQCTAA,FEAh1G0YF2ExhkYNF5DB2TMVE5EwWbMYC3ExhzUNE+BR9IQPGEFRioUYDKGQC8kQDbAA,All-Devouring Narwhal\\Furina\\Kaveh,Guardian of Apep's Oasis\\Millennial Pearl Seahorse\\Xinyan,1,0,1\\2,,,,TRUE,FALSE,AS,28,1,2
Kleepocalypse,G5,178,52,BEGBxwkNBGGRykUNCJFS0jEOFBICiUkQFWKCCIIRGYIRCcIRDbISDIURGfJBEMUSDREB,FJAhzW4MAtDA0YwNCBDh6S4OEpDg7pcOCeBw9L0PC0HQA8IQDDEgC8UQDLFQEMkRDAAA,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,1,0,1\\2,,,,TRUE,FALSE,AS,29,1,2
Yunono,もちつき,377,187,AlDByUIMFpHhiHcOF5Bw6YwOCODh7i4PEiDg8pcPCWFwA70QCzHRijYYE6FgEMURDAAA,ApDByW4VFJEhWXcOF5Bw6YwOCODh7i4PCSBw8pcPDEAQ9MEQEzFhAzYQDFFQEMURDAAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\2,,,,TRUE,TRUE,AS,30,1,2
Paroy,Xeiiryuu,118,231,AUARxEAMAFCwxU0MFJBAyYUNCBBh0S0NCZBw3pgPE0AB9DAPE1ExCDMQE4FhOzYQDLAA,AkERxQQNA0FByk4NBZLRWocWCZJhiZgQC0FC9TEQFGICBjQRFFIxCcARDILyPIUUGbEB,Diluc\\Mona\\Sayu,Diluc\\Kaeya\\Sucrose,0,1,1\\2,,,,TRUE,FALSE,AS,31,1,2
Ark,cider,13,381,F9ABnW8KFhDBoXUKFzBRo3gYF0GAhIUMCCBQwoYYCHFhhy0YEoHQAZEQFBFxA0cQCTAA,APCxn28KFxABoXgKFzCBo3kYBxHAgXwMBxDQwX0NEuHBASwQCBFgA4YQFzHxin8YCaAA,All-Devouring Narwhal\\Furina\\Kaveh,All-Devouring Narwhal\\Kaveh\\Mona,1,0,1\\2,,,,TRUE,FALSE,AS,32,1,2
Soba,weomi,185,168,FpHBWU8OFiCx4n0YE5ExiTMPFECB9EgPGGERCIEQC4HRO4QTDLGQaMkWDYGQadkWFZAA,FBAhzW4MAtDB6XcOF5Bw7owOCODh8i4PEiDg9JcPCUFwA8UQDDFQDMkQDMGQENERDQAA,Furina\\Neuvillette\\Wriothesley,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\2,,,,TRUE,FALSE,AS,33,1,2
LoLittleBoy,ephyra,379,43,AVBRyW4MAZBw24sOCDDh4y4OEuDg7pcPCSBw8r0PC0DR9IQQGDFAA8IQDFEgEMURDAAA,F/EBf28JANCxnXgKFzCAo30YBxHQgYUMCCBQwoYYCIFgAYcQCBFwA4gQEjHRii0YF6AA,Hu Tao\\Yoimiya\\Yun Jin,All-Devouring Narwhal\\Kaveh\\Mona,1,0,1\\2,,,,TRUE,FALSE,AS,34,1,2
そら,Magik!,383,89,AVGxyioNF5Gx0n0OCBLSOS0UCoJxWpkOFKEC9TEQFEEy9zQRDILxCcAUDbJBDMURDbEB,FNAh0W4NAhDB6XcOF5Bw7owOCODh8i4PEiDg9JcPCUFwA8UQDDFQDMkQDMGQEM0RDAAA,Mona\\Wanderer\\Wriothesley,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\2,,,,TRUE,FALSE,AS,35,1,2
サトゥー,sousou,274,151,AlDByW4MFJAh6XcOF5Bw7o0OCODh8i4PEiDg9JcPCUFwAr0QCzHQA8EQDFEQEMURDAAA,ARGhOGwVEZGQWaQNCuFBiTMPE0Ax9EgPFGCB9oQPDJEwCMQQDIFAO8kWDIGQaNEQDbAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Fischl\\Furina\\Lyney,1,0,1\\2,,,,TRUE,FALSE,AS,36,1,2
Paroy,BYE,118,,AUARxEAMAFCwxU0MFJBAyYUNCBBh0S0NCZBw3pgPE0AB9DAPE1ExCDMQE4FhOzYQDLAA,,Diluc\\Mona\\Sayu,,1,,1\\3,,TRUE,,,FALSE,AS,37,1,3
Burst,Soba,58,185,EdCBzW4NAhDB0XcOF5Bw6YwOCODh7i4PCUBx9DEQEyExBjMQDGFQC8UQDLGQEMkRDAAA,FpHBWU8OFiCx4n0YE5ExiTMPFECB9EgPGGERCIEQC4HRO4QTDLGQaMkWDYGQadkWFZAA,Yelan\\Yun Jin\\Zhongli,Furina\\Neuvillette\\Wriothesley,0,1,1\\3,,,,TRUE,FALSE,AS,38,1,3
MrBeast ! ! ! ! ! ! !,箱庭,109,56,AlCRyWsMAJCw0XwNBxHROCwTCYFwWZcVCZCA3ZgPE0AB9DAPC2HwCMQQDIFATMUQDMAA,F9ABnWwKFjDxo3UYFxFRgXgYF1GAhYUMCCBQwoYYCHGAh4gVF6HxAX8QFBFxA0cQCTAA,Mona\\Wanderer\\Wriothesley,All-Devouring Narwhal\\Furina\\Kaveh,1,0,1\\3,,,,TRUE,FALSE,AS,39,1,3
Kleepocalypse,kritan,178,75,BEGBxwkNBGGRykUNCJFS0jEOFBICiUkQFWKCCIIRGYIRCcIRDbISDIURGfJBEMUSDREB,ApDByW4VFJEhWXcOF5Bw6YwOCODh7i4PCSBw8pcPDEAQ9MEQEzFhAzYQDFFQEMURDAAA,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\3,,,,TRUE,FALSE,AS,40,1,3
duck,weomi,34,168,FVDB1WwNA5AR2XUNF+BQ8XwPCRBw9ZcPE4EBCDAQE4ExOzMTE7FhaDYWDIGQC8kQDbAA,FBAhzW4MAtDB6XcOF5Bw7owOCODh8i4PEiDg9JcPCUFwA8UQDDFQDMkQDMGQENERDQAA,Furina\\Kuki Shinobu\\Nahida,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\3,,,,TRUE,FALSE,AS,41,1,3
Magik!,もちつき,89,187,FNAh0W4NAhDB6XcOF5Bw7owOCODh8i4PEiDg9JcPCUFwA8UQDDFQDMkQDMGQEM0RDAAA,ApDByW4VFJEhWXcOF5Bw6YwOCODh7i4PCSBw8pcPDEAQ9MEQEzFhAzYQDFFQEMURDAAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\3,,,,TRUE,TRUE,AS,42,1,3
2Fast,かうぐわ,2,382,AaBRz24MFvHBZ3UWBXAR23cPCSBw8pcPE1EROzETE7ExCTMQC5HQDL0QDMGQEMkRDAAA,AECxyUAMAJFhOEQVFJFAWYYNCNBg9JcPCkBB9jAQE1EBBTMQE4EwCL8TC7HwO8QQDLAA,Furina\\Yoimiya\\Yun Jin,Eula\\Mona\\Sayu,0,1,1\\3,,,,TRUE,FALSE,AS,43,1,3
Minty,Ark,99,13,ERBQ2QsNEZHgWZcVCpFBiDAPE0AB9DMPE2ExCIQQDIFAO8QTDLGQTMkWDIGgaNERDRAA,F9ABnW8KFhDBoXUKFzBRo3gYF0GAhIUMCCBQwoYYCHFhhy0YEoHQAZEQFBFxA0cQCTAA,La Signora\\Mona\\Thunder Manifestation,All-Devouring Narwhal\\Furina\\Kaveh,0,1,1\\3,,,,TRUE,FALSE,AS,44,1,3
サトゥー,Yunono,274,377,AlDByW4MFJAh6XcOF5Bw7o0OCODh8i4PEiDg9JcPCUFwAr0QCzHQA8EQDFEQEMURDAAA,AlDByUIMFpHhiHcOF5Bw6YwOCODh7i4PEiDg8pcPCWFwA70QCzHRijYYE6FgEMURDAAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,1,0,1\\3,,,,TRUE,TRUE,AS,45,1,3
LoLittleBoy,shinichi,379,376,AVBRyW4MAZBw24sOCDDh4y4OEuDg7pcPCSBw8r0PC0DR9IQQGDFAA8IQDFEgEMURDAAA,AECwxSkMAFBgyXwMB5DQ0YYNCRBw3ZcPCVCA9pgPE5EBAjAQE4FhCDYTDLEgC8QQDLAA,Hu Tao\\Yoimiya\\Yun Jin,Eula\\Mona\\Wanderer,0,1,1\\3,,,,TRUE,FALSE,AS,46,1,3
AIR,Xeiiryuu,6,231,AECxyUAMAJBhykQMFKBA0YYNCKBg9JcPCkBB9jAQE1EBBTMQE4EwCL8TC7HwO8QQDLAA,AkERxQQNA0FByk4NBZLRWocWCZJhiZgQC0FC9TEQFGICBjQRFFIxCcARDILyPIUUGbEB,Eula\\Mona\\Sayu,Diluc\\Kaeya\\Sucrose,0,1,1\\3,,,,TRUE,FALSE,AS,47,1,3
ryzac,そら,134,383,FlDgySYMApDAz2IMBvAh6XcOF5Bw7ooOCOHhAy4QEjHgBZcQCVFwDMEQDMEQEMURDAAA,AVGxyioNF5Gx0n0OCBLSOS0UCoJxWpkOFKEC9TEQFEEy9zQRDILxCcAUDbJBDMURDbEB,Venti\\Yun Jin\\Zhongli,Mona\\Wanderer\\Wriothesley,0,1,1\\3,,,,TRUE,FALSE,AS,48,1,3
ephyra,こじ,43,184,F/EBf28JANCxnXgKFzCAo30YBxHQgYUMCCBQwoYYCIFgAYcQCBFwA4gQEjHRii0YF6AA,FBEhWW4VApHBWncOF5Bw6YwOCODh7i4PEiDg8pcPCUBw9MUQDDFQA8kQDFGQENERDQAA,All-Devouring Narwhal\\Kaveh\\Mona,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\3,,,,TRUE,FALSE,AS,49,1,3
G5,Ryssa,52,133,FJAhzW4MAtDA0YwNCBDh6S4OEpDg7pcOCeBw9L0PC0HQA8IQDDEgC8UQDLFQEMkRDAAA,FEAh1G0YF2ExhkYNF5DB2TMVE5EwWbMYC3ExhzUNE+BR9IQPGEFRioUYDKGQC8kQDbAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Guardian of Apep's Oasis\\Millennial Pearl Seahorse\\Xinyan,1,0,1\\3,,,,TRUE,FALSE,AS,50,1,3
JarNad,Ianradtan,64,59,FZDRyRoNEbCR5yMOFnAB6GAOCIAw9IMPCUBw9ZcQE2EwBrQQE7FRCzUREzFhADYQDAAA,AWFBxQwNFUECykUNFZJBWocWCZFh25gQCkFy9TEQFGICBjQRFFIxCb4RDILSPDcRFLEB,Faruzan\\Lynette\\Lyney,Chongyun\\Mona\\Sayu,0,1,1\\3,,,,TRUE,FALSE,AS,51,1,3
cider,UDon,381,378,APCxn28KFxABoXgKFzCBo3kYBxHAgXwMBxDQwX0NEuHBASwQCBFgA4YQFzHxin8YCaAA,FpDA2RoYEXGQh4MNCLAw8pcPCSBx9DMPE0Aw9b0PC1Dw9r8PE5Bh+TYQGFFRO4UQDbAA,All-Devouring Narwhal\\Kaveh\\Mona,Fischl\\Furina\\Lyney,1,0,1\\3,,,,TRUE,FALSE,AS,52,1,3
Burst,BYE,58,,EdCBzW4NAhDB0XcOF5Bw6YwOCODh7i4PCUBx9DEQEyExBjMQDGFQC8UQDLGQEMkRDAAA,,Yelan\\Yun Jin\\Zhongli,,1,,1\\4,,TRUE,,,FALSE,AS,53,1,4
weomi,LoLittleBoy,168,379,FBAhzW4MAtDB6XcOF5Bw7owOCODh8i4PEiDg9JcPCUFwA8UQDDFQDMkQDMGQENERDQAA,AVBRyW4MAZBw24sOCDDh4y4OEuDg7pcPCSBw8r0PC0DR9IQQGDFAA8IQDFEgEMURDAAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Hu Tao\\Yoimiya\\Yun Jin,1,0,1\\4,,,,TRUE,FALSE,AS,54,1,4
Xeiiryuu,Minty,231,99,AkERxQQNA0FByk4NBZLRWocWCZJhiZgQC0FC9TEQFGICBjQRFFIxCcARDILyPIUUGbEB,ERBQ2QsNEZHgWZcVCpFBiDAPE0AB9DMPE2ExCIQQDIFAO8QTDLGQTMkWDIGgaNERDRAA,Diluc\\Kaeya\\Sucrose,La Signora\\Mona\\Thunder Manifestation,0,1,1\\4,,,,TRUE,FALSE,AS,55,1,4
そら,MrBeast ! ! ! ! ! ! !,383,109,AVGxyioNF5Gx0n0OCBLSOS0UCoJxWpkOFKEC9TEQFEEy9zQRDILxCcAUDbJBDMURDbEB,AlCRyWsMAJCw0XwNBxHROCwTCYFwWZcVCZCA3ZgPE0AB9DAPC2HwCMQQDIFATMUQDMAA,Mona\\Wanderer\\Wriothesley,Mona\\Wanderer\\Wriothesley,0,1,1\\4,,,,TRUE,TRUE,AS,56,1,4
もちつき,shinichi,187,376,ApDByW4VFJEhWXcOF5Bw6YwOCODh7i4PCSBw8pcPDEAQ9MEQEzFhAzYQDFFQEMURDAAA,AECwxSkMAFBgyXwMB5DQ0YYNCRBw3ZcPCVCA9pgPE5EBAjAQE4FhCDYTDLEgC8QQDLAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Eula\\Mona\\Wanderer,1,0,1\\4,,,,TRUE,FALSE,AS,57,1,4
cider,JarNad,381,64,APCxn28KFxABoXgKFzCBo3kYBxHAgXwMBxDQwX0NEuHBASwQCBFgA4YQFzHxin8YCaAA,FZDRyRoNEbCR5yMOFnAB6GAOCIAw9IMPCUBw9ZcQE2EwBrQQE7FRCzUREzFhADYQDAAA,All-Devouring Narwhal\\Kaveh\\Mona,Faruzan\\Lynette\\Lyney,1,0,1\\4,,,,TRUE,FALSE,AS,58,1,4
Soba,duck,185,34,FpHBWU8OFiCx4n0YE5ExiTMPFECB9EgPGGERCIEQC4HRO4QTDLGQaMkWDYGQadkWFZAA,FVDB1WwNA5AR2XUNF+BQ8XwPCRBw9ZcPE4EBCDAQE4ExOzMTE7FhaDYWDIGQC8kQDbAA,Furina\\Neuvillette\\Wriothesley,Furina\\Kuki Shinobu\\Nahida,0,1,1\\4,,,,TRUE,FALSE,AS,59,1,4
こじ,Magik!,184,89,FBEhWW4VApHBWncOF5Bw6YwOCODh7i4PEiDg8pcPCUBw9MUQDDFQA8kQDFGQENERDQAA,FNAh0W4NAhDB6XcOF5Bw7owOCODh8i4PEiDg9JcPCUFwA8UQDDFQDMkQDMGQEM0RDAAA,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,Millennial Pearl Seahorse\\Yun Jin\\Zhongli,0,1,1\\4,,,,TRUE,TRUE,AS,60,1,4
かうぐわ,Kleepocalypse,382,178,AECxyUAMAJFhOEQVFJFAWYYNCNBg9JcPCkBB9jAQE1EBBTMQE4EwCL8TC7HwO8QQDLAA,BEGBxwkNBGGRykUNCJFS0jEOFBICiUkQFWKCCIIRGYIRCcIRDbISDIURGfJBEMUSDREB,Eula\\Mona\\Sayu,Abyss Lector: Fathomless Flames\\Electro Hypostasis\\Qiqi,1,0,1\\4,,,,TRUE,FALSE,AS,61,1,4
ephyra,Ryssa,43,133,F/EBf28JANCxnXgKFzCAo30YBxHQgYUMCCBQwoYYCIFgAYcQCBFwA4gQEjHRii0YF6AA,FEAh1G0YF2ExhkYNF5DB2TMVE5EwWbMYC3ExhzUNE+BR9IQPGEFRioUYDKGQC8kQDbAA,All-Devouring Narwhal\\Kaveh\\Mona,Guardian of Apep's Oasis\\Millennial Pearl Seahorse\\Xinyan,1,0,1\\4,,,,TRUE,FALSE,AS,62,1,4
