player1,player2,playerid1,playerid2,deckcode1,deckcode2,characters1,characters2,score1,score2,week_game,isDrop,isBye,isTie,isIncluded,isMirror,server,matchNum,week,game
AIR,そば,6,185,AoCQ8ToPAhAw83wPCTBw9JcPCkBA9qQPFGCh+UoPDZGQAtkQDSHQBecQDlFwCegQDpAA,AhCQ8zoPAjAw9HwPCUBw9ZcPCmBA9qQPDZGQAtkQDSHQA+cQDlFwBegYDqGACfEQD5AA,Dori\\Maguu Kenki\\Wanderer,Dori\\Maguu Kenki\\Wanderer,1,0,1\\1,,,,TRUE,TRUE,AS,16,1,1
DarkShrine,Monty,28,64,E0DwxB0MFZDxyWIOFjAg45cOCUDA5JwPCUDQ9J0PFWBx9p4YGaHgirYZC1FgC70UDNAA,FZDgyRMMA9CQzU8NBBDx0WEPCUBx9EgPFVBx9lcPGGEhO4ITDLEQisEYDKFAC8QaDDAA,Cyno\\Emperor of Fire and Iron\\Thoma,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,1,0,1\\1,,,,TRUE,FALSE,AS,17,1,1
Jawad,BYE,196,,ATBQ5AwOA0Bw8acPDBAg88IPDDAw9cgPDFCA9skPDIDA+M0QDQFgANYQDdGwEOMRDgAA,,Fatui Pyro Agent\\Tartaglia\\Yoimiya,,1,,1\\2,,TRUE,,,FALSE,AS,18,1,2
ぺとる,ここそば,120,200,A5AQ0RANFRDg3kwOBCDB4mEPFACB9IIPGEAh9p8PC2Bg/LYPDMEgC8YQDOFgEckRDDAA,AEBByUAMFZDh2kQPFkAQ9IYPCGBg9pcQE4EBCDATE7ExOzMYFaFwir8ZC2HwC8QQDLAA,Abyss Herald: Wicked Torrents\\Nahida\\Nilou,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,1,0,1\\2,,,,TRUE,FALSE,AS,19,1,2
aoi-hana,Ryssa,198,133,ATDAyQMMAMCg8T8PAxDw9FgPCVAQ95MPCYBQ+ZUQCaFwDqsQCuGwD7gQC/GAEcIRDDAA,FhHC2pkOAZHB3JgQCkFy9TQQFGEy91gRFiJyPJQUGrIxPsQRDbJhDccRDcKREcoSDgEB,Kaeya\\Keqing\\Xingqiu,Kuki Shinobu\\Tartaglia\\Xianyun,0,1,1\\2,,,,TRUE,FALSE,AS,20,1,2
Lirycal,Akicat,201,7,FlHRhXMMF6Ahz3wMF/DA1KQNCkFBWjMPEyAx9FcPFUBx9p4PC2HQBL0QE0FRijUYGKAA,FWDByZgMFZDh0WoNFhEQOpcPCUBx9DMPE1Ax9lcPC2FACrQQC7FgC7YQDNEwDcYRDBAA,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,1,0,1\\2,,,,TRUE,FALSE,AS,21,1,2
DarkShrine,やまゆう,28,202,E0DwxB0MFZDxyWIOFjAg45cOCUDA5JwPCUDQ9J0PFWBx9p4YGaHgirYZC1FgC70UDNAA,ApFS2mwOAbFR4FIOCvFx4ZgPFAES8zIQFFEy9zQUGrIyPJQRDcJhDccRDdKhEcsSDgEB,Cyno\\Emperor of Fire and Iron\\Thoma,Kamisato Ayaka\\Wriothesley\\Yoimiya,0,1,1\\2,,,,TRUE,FALSE,AS,22,1,2
Paroy,Trion,118,159,FpDB0WsNABCR2n0OCRDA4ZwOCSDQ4p0YFJCB9EgPC2HRW6AZGlEAlsQZDGFAackWDJAA,AEBByUAMFZDh1kQTFoAQ2oYPCEBg9JcPE2AB9jAQE4ExCDMTFbFwO78YC6HwisQQDLAA,Barbara\\Furina\\Wriothesley,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,0,0,1\\2,,,TRUE,TRUE,FALSE,AS,23,1,2
Nandha,Nukleer,111,178,AWAw1jkTFYHgOE8aBDDw8ZcPExAB9DAPFUBx9oIPGGEgO7MZDGEQlsEQDLFAC8QRDRAA,FXDQ6DoOAYDx8WAPFhAA+YMPCJEwA5cQCTFwBr0QE2FRijUYFqFxlmcQDbHQC+cRDjAA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,Faruzan\\Kujou Sara\\Maguu Kenki,1,0,1\\2,,,,TRUE,FALSE,AS,24,1,2
Coffinuc,ephyra,25,43,APCxxJcMGEDByZoMGJDx0Y8NCBBg3YYPCUBx9DAPE2EBO1cTFbFxioIYGKEgC78RCzAA,FRDh0ZgZAUHBOGEPFiAQ8pcPCkBB9DAPFVBx9oIPGJAg+cEQDIFAO8QYDKGQiskQDbAA,Freminet\\Mona\\Navia,Abyss Herald: Wicked Torrents\\Keqing\\Xianyun,0,1,1\\2,,,,TRUE,FALSE,AS,25,1,2
えいちゃ,OwOwOscyy,183,117,EUDhyV8TE6Dx42IOFjAg5JwOCUDA9J0PCUDR9jMPFWFwirQYC6FgEbYRCzHQTcQUDNAA,E0DwxB0MFZDxyWIOFjAg45wOCUDA5J0PCUDR9IIPGGAg9rYYC6Fgir0QE7FhCzYWDJAA,Emperor of Fire and Iron\\Thoma\\Thunder Manifestation,Cyno\\Emperor of Fire and Iron\\Thoma,0,1,1\\2,,,,TRUE,FALSE,AS,26,1,2
もちつき,こじ,187,184,FdDwxB0ME0DwyVkMFpAh42IOCTBw5JwOCUDA9J0PCUDR9lcYGaHhip4QC7FAabYWC5AA,FhHC0pkUFqHi9WsQF0ER9pgQCmFy91gZFqJxi7URDKJhDMQRDbJhDccRDdKRDsoSDhEB,Cyno\\Emperor of Fire and Iron\\Thoma,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,1,0,1\\2,,,,TRUE,FALSE,AS,27,1,2
Im2Fast,Ianradtan,2,59,AEDxyXMME5Dx0XwNFxHBZ5IWGXEgh6QYCnFBWlcTFbFxTIMYGKExioUZGGFQlsQQDLAA,AGHANh0MA1AAxYENCDAw2oMPCEDg9I4PCWFwApcQE1ERBTEQE2ExBjMTC7HwO78QE8AA,Candace\\Guardian of Apep's Oasis\\Thoma,Cyno\\Tartaglia\\Tighnari,0,1,1\\2,,,,TRUE,FALSE,AS,28,1,2
Ark,そば,13,185,JyZW6k4yKWa273UyLLZn/G0zOoeWXr05MKc3yX01O2aXGqg1PodGYeM+Msc2Mec2QNYm,AhCQ8zoPAjAw9HwPCUBw9ZcPCmBA9qQPDZGQAtkQDSHQA+cQDlFwBegYDqGACfEQD5AA,Bennett\\Electro Hypostasis\\Kaedehara Kazuha,Dori\\Maguu Kenki\\Wanderer,1,0,1\\2,,,,TRUE,FALSE,AS,29,1,2
TDNmegane,時代の敗北者,155,188,FpHCypkOFhHi0msQF0ER9ZgQFFEy9zQQFWKCPEkRFqJxDLURDLJhDcQRDdJhDscSDREB,FQDhxEAMAEBByUQMFpAQ0YYNCBBg2pcPE0AB9DAPE2ExCDMQFYFwO78TC7HxiqAYGqAA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,1,0,1\\2,,,,TRUE,FALSE,AS,30,1,2
sousou,AIR,151,6,ApGiyl4OFRER0oQOCZEx3pgQFEEC9TEQFGIyBzQRFmJxCcARDILxPMQUDbJBDMURDbEB,AoCQ8ToPAhAw83wPCTBw9JcPCkBA9qQPFGCh+UoPDZGQAtkQDSHQBecQDlFwCegQDpAA,Cryo Hypostasis\\Faruzan\\Fischl,Dori\\Maguu Kenki\\Wanderer,0,1,1\\2,,,,TRUE,FALSE,AS,31,1,2
ersihfrans,Nephilim,45,197,E0DwxB0MFZDxyWIOFjAg45wOCUDA5J0PCUDR9IIPGGAh9p4YC6Fgir0QE7FhCzYUDNAA,E0DxyV8MAZDQ0VkNFhAh42IOCTDA5JwOCUDQ9J0PFUBx9oIPGWHgirQYC6HQC8QQDLAA,Cyno\\Emperor of Fire and Iron\\Thoma,Cyno\\Emperor of Fire and Iron\\Thoma,1,0,1\\2,,,,TRUE,TRUE,AS,32,1,2
Ryzac,きりさ,134,199,E0DwxB0MFZDxyWIOFjAg45wOCUDA5J0PCUDR9IIPGGAg9rYYC6Fgir0QE7FhCzYWDJAA,FkHiykENAZFC10UOF2IROYcOCaFh9ZgQFEEC9zERFFIyCVgRFoJxPMAUDLLxi8UZDaEB,Cyno\\Emperor of Fire and Iron\\Thoma,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,0,1,1\\2,,,,TRUE,FALSE,AS,33,1,2
Monty,Kaizen,64,69,FZDgyRMMA9CQzU8NBBDx0WEPCUBx9EgPFVBx9lcPGGEhO4ITDLEQisEYDKFAC8QaDDAA,GfBwxCgMAECwxYYMCVAByUcMCZBw0aQNExEBODATE6Ax8jMQGYHRCJ4TGbHgO78QC7AA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,Freminet\\Kaedehara Kazuha\\Mona,0,1,1\\2,,,,TRUE,FALSE,AS,34,1,2
そば,BYE,185,,AhCQ8zoPAjAw9HwPCUBw9ZcPCmBA9qQPDZGQAtkQDSHQA+cQDlFwBegYDqGACfEQD5AA,,Dori\\Maguu Kenki\\Wanderer,,1,,1\\3,,TRUE,,,FALSE,AS,35,1,3
Trion,Monty,159,64,AEBByUAMFZDh1kQTFoAQ2oYPCEBg9JcPE2AB9jAQE4ExCDMTFbFwO78YC6HwisQQDLAA,FZDgyRMMA9CQzU8NBBDx0WEPCUBx9EgPFVBx9lcPGGEhO4ITDLEQisEYDKFAC8QaDDAA,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,1,0,1\\3,,,,TRUE,FALSE,AS,36,1,3
こじ,Kaizen,184,69,FhHC0pkUFqHi9WsQF0ER9pgQCmFy91gZFqJxi7URDKJhDMQRDbJhDccRDdKRDsoSDhEB,GfBwxCgMAECwxYYMCVAByUcMCZBw0aQNExEBODATE6Ax8jMQGYHRCJ4TGbHgO78QC7AA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Freminet\\Kaedehara Kazuha\\Mona,1,0,1\\3,,,,TRUE,FALSE,AS,37,1,3
きりさ,Jawad,199,196,FkHiykENAZFC10UOF2IROYcOCaFh9ZgQFEEC9zERFFIyCVgRFoJxPMAUDLLxi8UZDaEB,ATBQ5AwOA0Bw8acPDBAg88IPDDAw9cgPDFCA9skPDIDA+M0QDQFgANYQDdGwEOMRDgAA,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Fatui Pyro Agent\\Tartaglia\\Yoimiya,1,0,1\\3,,,,TRUE,FALSE,AS,38,1,3
TDNmegane,OwOwOscyy,155,117,FpHCypkOFhHi0msQF0ER9ZgQFFEy9zQQFWKCPEkRFqJxDLURDLJhDcQRDdJhDscSDREB,E0DwxB0MFZDxyWIOFjAg45wOCUDA5J0PCUDR9IIPGGAg9rYYC6Fgir0QE7FhCzYWDJAA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Cyno\\Emperor of Fire and Iron\\Thoma,0,1,1\\3,,,,TRUE,FALSE,AS,39,1,3
ここそば,Coffinuc,200,25,AEBByUAMFZDh2kQPFkAQ9IYPCGBg9pcQE4EBCDATE7ExOzMYFaFwir8ZC2HwC8QQDLAA,APCxxJcMGEDByZoMGJDx0Y8NCBBg3YYPCUBx9DAPE2EBO1cTFbFxioIYGKEgC78RCzAA,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Freminet\\Mona\\Navia,1,0,1\\3,,,,TRUE,FALSE,AS,40,1,3
AIR,Ark,6,13,AoCQ8ToPAhAw83wPCTBw9JcPCkBA9qQPFGCh+UoPDZGQAtkQDSHQBecQDlFwCegQDpAA,JyZW6k4yKWa273UyLLZn/G0zOoeWXr05MKc3yX01O2aXGqg1PodGYeM+Msc2Mec2QNYm,Dori\\Maguu Kenki\\Wanderer,Bennett\\Electro Hypostasis\\Kaedehara Kazuha,0,1,1\\3,,,,TRUE,FALSE,AS,41,1,3
ぺとる,ephyra,120,43,A5AQ0RANFRDg3kwOBCDB4mEPFACB9IIPGEAh9p8PC2Bg/LYPDMEgC8YQDOFgEckRDDAA,FRDh0ZgZAUHBOGEPFiAQ8pcPCkBB9DAPFVBx9oIPGJAg+cEQDIFAO8QYDKGQiskQDbAA,Abyss Herald: Wicked Torrents\\Nahida\\Nilou,Abyss Herald: Wicked Torrents\\Keqing\\Xianyun,1,0,1\\3,,,,TRUE,FALSE,AS,42,1,3
やまゆう,時代の敗北者,202,188,ApFS2mwOAbFR4FIOCvFx4ZgPFAES8zIQFFEy9zQUGrIyPJQRDcJhDccRDdKhEcsSDgEB,FQDhxEAMAEBByUQMFpAQ0YYNCBBg2pcPE0AB9DAPE2ExCDMQFYFwO78TC7HxiqAYGqAA,Kamisato Ayaka\\Wriothesley\\Yoimiya,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,0,1,1\\3,,,,TRUE,FALSE,AS,43,1,3
Lirycal,えいちゃ,201,183,FlHRhXMMF6Ahz3wMF/DA1KQNCkFBWjMPEyAx9FcPFUBx9p4PC2HQBL0QE0FRijUYGKAA,EUDhyV8TE6Dx42IOFjAg5JwOCUDA9J0PCUDR9jMPFWFwirQYC6FgEbYRCzHQTcQUDNAA,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,Emperor of Fire and Iron\\Thoma\\Thunder Manifestation,0,1,1\\3,,,,TRUE,FALSE,AS,44,1,3
DarkShrine,Nandha,28,111,E0DwxB0MFZDxyWIOFjAg45cOCUDA5JwPCUDQ9J0PFWBx9p4YGaHgirYZC1FgC70UDNAA,AWAw1jkTFYHgOE8aBDDw8ZcPExAB9DAPFUBx9oIPGGEgO7MZDGEQlsEQDLFAC8QRDRAA,Cyno\\Emperor of Fire and Iron\\Thoma,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,0,1,1\\3,,,,TRUE,FALSE,AS,45,1,3
Paroy,aoi-hana,118,198,FpDB0WsNABCR2n0OCRDA4ZwOCSDQ4p0YFJCB9EgPC2HRW6AZGlEAlsQZDGFAackWDJAA,ATDAyQMMAMCg8T8PAxDw9FgPCVAQ95MPCYBQ+ZUQCaFwDqsQCuGwD7gQC/GAEcIRDDAA,Barbara\\Furina\\Wriothesley,Kaeya\\Keqing\\Xingqiu,0,0,1\\3,,,TRUE,TRUE,FALSE,AS,46,1,3
Nephilim,sousou,197,151,E0DxyV8MAZDQ0VkNFhAh42IOCTDA5JwOCUDQ9J0PFUBx9oIPGWHgirQYC6HQC8QQDLAA,ApGiyl4OFRER0oQOCZEx3pgQFEEC9TEQFGIyBzQRFmJxCcARDILxPMQUDbJBDMURDbEB,Cyno\\Emperor of Fire and Iron\\Thoma,Cryo Hypostasis\\Faruzan\\Fischl,1,0,1\\3,,,,TRUE,FALSE,AS,47,1,3
もちつき,ersihfrans,187,45,FdDwxB0ME0DwyVkMFpAh42IOCTBw5JwOCUDA9J0PCUDR9lcYGaHhip4QC7FAabYWC5AA,E0DwxB0MFZDxyWIOFjAg45wOCUDA5J0PCUDR9IIPGGAh9p4YC6Fgir0QE7FhCzYUDNAA,Cyno\\Emperor of Fire and Iron\\Thoma,Cyno\\Emperor of Fire and Iron\\Thoma,1,0,1\\3,,,,TRUE,TRUE,AS,48,1,3
Ryssa,Ianradtan,133,59,FhHC2pkOAZHB3JgQCkFy9TQQFGEy91gRFiJyPJQUGrIxPsQRDbJhDccRDcKREcoSDgEB,AGHANh0MA1AAxYENCDAw2oMPCEDg9I4PCWFwApcQE1ERBTEQE2ExBjMTC7HwO78QE8AA,Kuki Shinobu\\Tartaglia\\Xianyun,Cyno\\Tartaglia\\Tighnari,0,1,1\\3,,,,TRUE,FALSE,AS,49,1,3
きりさ,ephyra,199,43,FkHiykENAZFC10UOF2IROYcOCaFh9ZgQFEEC9zERFFIyCVgRFoJxPMAUDLLxi8UZDaEB,FRDh0ZgZAUHBOGEPFiAQ8pcPCkBB9DAPFVBx9oIPGJAg+cEQDIFAO8QYDKGQiskQDbAA,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Abyss Herald: Wicked Torrents\\Keqing\\Xianyun,0,1,1\\4,,,,TRUE,FALSE,AS,50,1,4
ぺとる,Ark,120,13,A5AQ0RANFRDg3kwOBCDB4mEPFACB9IIPGEAh9p8PC2Bg/LYPDMEgC8YQDOFgEckRDDAA,JyZW6k4yKWa273UyLLZn/G0zOoeWXr05MKc3yX01O2aXGqg1PodGYeM+Msc2Mec2QNYm,Abyss Herald: Wicked Torrents\\Nahida\\Nilou,Bennett\\Electro Hypostasis\\Kaedehara Kazuha,1,0,1\\4,,,,TRUE,FALSE,AS,51,1,4
Ianradtan,こじ,59,184,AGHANh0MA1AAxYENCDAw2oMPCEDg9I4PCWFwApcQE1ERBTEQE2ExBjMTC7HwO78QE8AA,FhHC0pkUFqHi9WsQF0ER9pgQCmFy91gZFqJxi7URDKJhDMQRDbJhDccRDdKRDsoSDhEB,Cyno\\Tartaglia\\Tighnari,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,1,0,1\\4,,,,TRUE,FALSE,AS,52,1,4
Nandha,ここそば,111,200,AWAw1jkTFYHgOE8aBDDw8ZcPExAB9DAPFUBx9oIPGGEgO7MZDGEQlsEQDLFAC8QRDRAA,AEBByUAMFZDh2kQPFkAQ9IYPCGBg9pcQE4EBCDATE7ExOzMYFaFwir8ZC2HwC8QQDLAA,Abyss Herald: Wicked Torrents\\Bennett\\Electro Hypostasis,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,0,1,1\\4,,,,TRUE,FALSE,AS,53,1,4
sousou,Lirycal,151,201,ApGiyl4OFRER0oQOCZEx3pgQFEEC9TEQFGIyBzQRFmJxCcARDILxPMQUDbJBDMURDbEB,FlHRhXMMF6Ahz3wMF/DA1KQNCkFBWjMPEyAx9FcPFUBx9p4PC2HQBL0QE0FRijUYGKAA,Cryo Hypostasis\\Faruzan\\Fischl,Consecrated Flying Serpent\\Guardian of Apep's Oasis\\Xinyan,1,0,1\\4,,,,TRUE,FALSE,AS,54,1,4
OwOwOscyy,もちつき,117,187,E0DwxB0MFZDxyWIOFjAg45wOCUDA5J0PCUDR9IIPGGAg9rYYC6Fgir0QE7FhCzYWDJAA,FdDwxB0ME0DwyVkMFpAh42IOCTBw5JwOCUDA9J0PCUDR9lcYGaHhip4QC7FAabYWC5AA,Cyno\\Emperor of Fire and Iron\\Thoma,Cyno\\Emperor of Fire and Iron\\Thoma,0,1,1\\4,,,,TRUE,TRUE,AS,55,1,4
Jawad,Ryssa,196,133,ATBQ5AwOA0Bw8acPDBAg88IPDDAw9cgPDFCA9skPDIDA+M0QDQFgANYQDdGwEOMRDgAA,FhHC2pkOAZHB3JgQCkFy9TQQFGEy91gRFiJyPJQUGrIxPsQRDbJhDccRDcKREcoSDgEB,Fatui Pyro Agent\\Tartaglia\\Yoimiya,Kuki Shinobu\\Tartaglia\\Xianyun,1,0,1\\4,,,,TRUE,FALSE,AS,56,1,4
そば,Paroy,185,118,AhCQ8zoPAjAw9HwPCUBw9ZcPCmBA9qQPDZGQAtkQDSHQA+cQDlFwBegYDqGACfEQD5AA,FpDB0WsNABCR2n0OCRDA4ZwOCSDQ4p0YFJCB9EgPC2HRW6AZGlEAlsQZDGFAackWDJAA,Dori\\Maguu Kenki\\Wanderer,Barbara\\Furina\\Wriothesley,1,0,1\\4,,,,TRUE,FALSE,AS,57,1,4
TDNmegane,AIR,155,6,FpHCypkOFhHi0msQF0ER9ZgQFFEy9zQQFWKCPEkRFqJxDLURDLJhDcQRDdJhDscSDREB,AoCQ8ToPAhAw83wPCTBw9JcPCkBA9qQPFGCh+UoPDZGQAtkQDSHQBecQDlFwCegQDpAA,Abyss Herald: Wicked Torrents\\Kuki Shinobu\\Xianyun,Dori\\Maguu Kenki\\Wanderer,1,0,1\\4,,,,TRUE,FALSE,AS,58,1,4
時代の敗北者,ersihfrans,188,45,FQDhxEAMAEBByUQMFpAQ0YYNCBBg2pcPE0AB9DAPE2ExCDMQFYFwO78TC7HxiqAYGqAA,E0DwxB0MFZDxyWIOFjAg45wOCUDA5J0PCUDR9IIPGGAh9p4YC6Fgir0QE7FhCzYUDNAA,Abyss Herald: Wicked Torrents\\Chongyun\\Sayu,Cyno\\Emperor of Fire and Iron\\Thoma,1,0,1\\4,,,,TRUE,FALSE,AS,59,1,4
えいちゃ,Coffinuc,183,25,EUDhyV8TE6Dx42IOFjAg5JwOCUDA9J0PCUDR9jMPFWFwirQYC6FgEbYRCzHQTcQUDNAA,APCxxJcMGEDByZoMGJDx0Y8NCBBg3YYPCUBx9DAPE2EBO1cTFbFxioIYGKEgC78RCzAA,Emperor of Fire and Iron\\Thoma\\Thunder Manifestation,Freminet\\Mona\\Navia,1,0,1\\4,,,,TRUE,FALSE,AS,60,1,4
